sequence,mean,worst,prob_catastrophic,prob_moderate_harm,prob_toxicity,var01,cvar01,var05,cvar05,var10,cvar10,var25,cvar25,wowa_mild,wowa_balanced,wowa_severe,robust20,viol_catastrophic,viol_toxicity,viol_moderate_harm,violation_score,feasible
spare|standard|spare|spare,548.3200621760001,8608.3804,0.055128,0.03348,0.0,8540.574,8564.884205568,8139.6864000000005,8404.280358912001,121.69040000000001,4678.327646028801,115.07000000000001,1940.9750435041283,1797.8668422137255,2532.079756743272,4521.477454794592,2397.4513043801603,0.0,0.0,0.0,0.0,True
spare|standard|spare|standard,388.543883072,8622.244960000002,0.03348,0.004752,0.0,8198.776,8389.570594355202,157.58096,5567.9726130944,150.06799999999998,2861.446115113472,150.06799999999998,1234.6192460453888,1280.1345347694628,1834.0380874073928,3455.6417718815405,1505.7570575567356,0.0,0.0,0.0,0.0,True
spare|standard|spare|boost,657.7988457600003,10242.49764,0.004752,0.24361152000000003,0.24000000000000002,2162.577,5410.6854163968,2153.1776400000003,2804.988757561344,2143.4370000000004,2475.2312665889285,181.01864000000003,2226.0072248576002,1280.4258815667813,1643.996169409427,2583.0391832508344,2309.334133294464,0.0,0.0,0.0,0.0,True
spare|standard|spare|protect,1498.358626304,8609.87464,0.17433600000000005,0.055128,0.0,8548.416000000001,8571.054900556803,8506.51664,8532.1585087232,8131.920639999999,8354.42786948608,95.05800000000002,5784.99012446976,3583.6527858586724,4516.236295673889,6496.789494550224,7207.340436860801,0.0,0.0,0.0,0.0,True
spare|standard|standard|spare,388.543883072,8622.244960000002,0.03348,0.004752,0.0,8198.776,8389.570594355202,157.58096,5567.9726130944,150.06799999999998,2861.446115113472,150.06799999999998,1234.6192460453888,1280.1345347694628,1834.0380874073928,3455.6417718815405,1505.7570575567356,0.0,0.0,0.0,0.0,True
spare|standard|standard|standard,746.3348996480004,10236.10952,0.016632,0.24361152000000003,0.24000000000000002,8177.087520000001,9129.233632896001,2144.41352,4342.567516462592,2135.0660000000003,3240.638014072065,2135.0660000000003,2577.294805628826,1660.5962647209228,2189.7458074883075,3607.8765143989376,2687.8520070360323,0.0,0.0,0.0,0.0,True
spare|standard|standard|boost,682.5177824640001,10256.3622,0.004752,0.24000000000000002,0.24000000000000002,2190.0102,5297.2579392,2190.0102,2811.45974784,2178.435,2495.68952018304,183.41720000000004,2254.3562828134395,1288.8977688909747,1630.0464488201098,2498.1146850538853,2337.0622600915194,0.0,0.0,0.0,0.0,True
spare|standard|standard|protect,739.755139952,8623.7392,0.07809600000000001,0.03348,0.0,8556.618,8579.421289344002,8153.8112,8420.421414195202,141.4312,6530.156681190401,123.25999999999999,2686.841256003584,2288.1798359782456,3116.3671823507693,5203.132991643158,3327.7365700044797,0.0,0.0,0.0,0.0,True
spare|standard|boost|spare,657.7988457600003,10242.49764,0.004752,0.24361152000000003,0.24000000000000002,2162.577,5410.6854163968,2153.1776400000003,2804.988757561344,2143.4370000000004,2475.2312665889285,181.01864,2226.0072248576002,1280.4258815667813,1643.996169409427,2583.0391832508344,2309.334133294464,0.0,0.0,0.0,0.0,True
spare|standard|boost|standard,682.5177824640001,10256.3622,0.004752,0.24000000000000002,0.24000000000000002,2190.0102,5297.2579392,2190.0102,2811.45974784,2178.435,2495.68952018304,183.4172,2254.3562828134395,1288.8977688909747,1630.0464488201098,2498.1146850538853,2337.0622600915194,0.0,0.0,0.0,0.0,True
spare|standard|boost|boost,715.487823616,10276.61488,0.004752,0.24000000000000002,0.24000000000000002,2235.60688,5321.291620864,2235.60688,2852.7438281728,2221.804,2538.158888498176,199.33888,2296.6640435200006,1324.062412890952,1666.670588578007,2531.862741723559,2379.9814442490883,0.0,0.0,0.0,0.0,True
spare|standard|boost|protect,872.61399336,10243.991880000001,0.03348,0.25264032000000003,0.24000000000000002,8591.848880000001,9875.20241018624,2124.9718799999996,6599.510142547201,2116.629,4361.085817785215,2116.629,3014.4117271140867,2104.9959007814396,2798.018665231722,4656.050099913816,3238.8574088926075,0.0,0.0,0.0,0.0,True
spare|standard|protect|spare,1498.358626304,8609.87464,0.17433600000000005,0.055128,0.0,8548.416000000001,8571.054900556803,8506.51664,8532.1585087232,8131.920639999999,8354.42786948608,95.05800000000002,5784.99012446976,3583.6527858586724,4516.236295673889,6496.789494550224,7207.340436860801,0.0,0.0,0.0,0.0,True
spare|standard|protect|standard,739.755139952,8623.7392,0.07809600000000001,0.03348,0.0,8556.618,8579.421289344002,8153.8112,8420.421414195202,141.4312,6530.156681190401,123.25999999999999,2686.841256003584,2288.1798359782456,3116.3671823507693,5203.132991643158,3327.7365700044797,0.0,0.0,0.0,0.0,True
spare|standard|protect|boost,872.61399336,10243.991880000001,0.03348,0.25264032000000003,0.24000000000000002,8591.848880000001,9875.20241018624,2124.9718799999996,6599.510142547201,2116.629,4361.085817785215,2116.629,3014.4117271140867,2104.9959007814396,2798.018665231722,4656.050099913816,3238.8574088926075,0.0,0.0,0.0,0.0,True
spare|standard|protect|protect,2831.2437888,8611.368879999998,0.3325200000000001,0.25108800000000003,0.0,8556.258,8577.225595545598,8523.34688,8544.396658534399,8490.764879999999,8522.068636239359,8468.235999999999,8494.430950143998,5178.090595803455,6000.138369097674,7487.827759344459,8500.97968768,0.0825200000000001,0.0,0.0,82520.00000000009,False
spare|boost|spare|spare,497.491223424,10228.633080000001,0.03348,0.05641152000000001,0.05280000000000001,8204.375,9133.343027609602,2116.3450799999996,6365.0379628992005,158.439,3893.913461859456,158.439,1652.6287847437827,1584.9497594958523,2227.5100705482264,4045.5246044160576,2026.176230929728,0.0,0.0,0.0,0.0,True
spare|boost|spare|standard,657.7988457600003,10242.49764,0.004752,0.24361152000000003,0.24000000000000002,2162.577,5410.6854163968,2153.1776400000003,2804.988757561344,2143.4370000000004,2475.2312665889285,181.01864000000003,2226.0072248576002,1280.4258815667813,1643.996169409427,2583.0391832508344,2309.334133294464,0.0,0.0,0.0,0.0,True
spare|boost|spare|boost,689.0684312320001,10262.750320000001,0.004752,0.24000000000000002,0.24000000000000002,2198.77432,5303.328188416001,2198.77432,2819.6850936832,2186.806,2504.0128980720638,187.34832,2262.5947776307203,1295.8323639036103,1637.1739487329392,2505.5484452157634,2345.409449036032,0.0,0.0,0.0,0.0,True
spare|boost|spare|protect,745.741086384,8630.12732,0.07809600000000001,0.03348,0.0,8562.217,8584.732922598401,8157.214320000001,8424.891424204801,147.29131999999998,6534.697197367041,131.631,2693.5859869753344,2291.844229411921,3116.6038791888286,5198.868339124143,3334.074733719168,0.0,0.0,0.0,0.0,True
spare|boost|standard|spare,657.7988457600003,10242.49764,0.004752,0.24361152000000003,0.24000000000000002,2162.577,5410.6854163968,2153.1776400000003,2804.988757561344,2143.4370000000004,2475.2312665889285,181.01864000000003,2226.0072248576002,1280.4258815667813,1643.996169409427,2583.0391832508344,2309.334133294464,0.0,0.0,0.0,0.0,True
spare|boost|standard|standard,682.5177824640001,10256.3622,0.004752,0.24000000000000002,0.24000000000000002,2190.0102,5297.2579392,2190.0102,2811.45974784,2178.435,2495.68952018304,183.4172,2254.3562828134395,1288.8977688909747,1630.0464488201098,2498.1146850538853,2337.0622600915194,0.0,0.0,0.0,0.0,True
spare|boost|standard|boost,715.487823616,10276.61488,0.004752,0.24000000000000002,0.24000000000000002,2235.60688,5321.291620864,2235.60688,2852.7438281728,2221.804,2538.158888498176,199.33888,2296.6640435200006,1324.062412890952,1666.670588578007,2531.862741723559,2379.9814442490883,0.0,0.0,0.0,0.0,True
spare|boost|standard|protect,872.61399336,10243.991880000001,0.03348,0.25264032000000003,0.24000000000000002,8591.848880000001,9875.20241018624,2124.9718799999996,6599.510142547201,2116.629,4361.085817785215,2116.629,3014.4117271140867,2104.9959007814396,2798.018665231722,4656.050099913816,3238.8574088926075,0.0,0.0,0.0,0.0,True
spare|boost|boost|spare,689.0684312320001,10262.750320000001,0.004752,0.24000000000000002,0.24000000000000002,2198.77432,5303.328188416001,2198.77432,2819.6850936832,2186.806,2504.0128980720638,187.34832,2262.5947776307203,1295.8323639036103,1637.1739487329392,2505.5484452157634,2345.409449036032,0.0,0.0,0.0,0.0,True
spare|boost|boost|standard,715.487823616,10276.61488,0.004752,0.24000000000000002,0.24000000000000002,2235.60688,5321.291620864,2235.60688,2852.7438281728,2221.804,2538.158888498176,199.33888,2296.6640435200006,1324.062412890952,1666.670588578007,2531.862741723559,2379.9814442490883,0.0,0.0,0.0,0.0,True
spare|boost|boost|boost,1036.6689985279997,2296.86756,0.0,0.4072,0.4072,2281.20356,2282.990007872,2281.20356,2281.5608495744,2265.173,2273.8157804672,2181.0125599999997,2265.4899779840002,1531.1918404246953,1718.7113538426925,2045.4716349793023,2269.4943902336004,0.0,0.0,0.0,0.0,True
spare|boost|boost|protect,765.81361888,10264.24456,0.016632,0.24361152000000003,0.24000000000000002,8197.57856,9152.775913088,2170.56856,4367.609787352576,2159.998,3265.863444673792,2159.998,2602.344177869517,1683.5477499497588,2218.1544585572415,3661.249888521855,2712.930722336896,0.0,0.0,0.0,0.0,True
spare|boost|protect|spare,745.741086384,8630.12732,0.07809600000000001,0.03348,0.0,8562.217,8584.732922598401,8157.214320000001,8424.891424204801,147.29131999999998,6534.697197367041,131.631,2693.5859869753344,2291.844229411921,3116.6038791888286,5198.868339124143,3334.074733719168,0.0,0.0,0.0,0.0,True
spare|boost|protect|standard,872.61399336,10243.991880000001,0.03348,0.25264032000000003,0.24000000000000002,8591.848880000001,9875.20241018624,2124.9718799999996,6599.510142547201,2116.629,4361.085817785215,2116.629,3014.4117271140867,2104.9959007814396,2798.018665231722,4656.050099913816,3238.8574088926075,0.0,0.0,0.0,0.0,True
spare|boost|protect|boost,765.81361888,10264.24456,0.016632,0.24361152000000003,0.24000000000000002,8197.57856,9152.775913088,2170.56856,4367.609787352576,2159.998,3265.863444673792,2159.998,2602.344177869517,1683.5477499497588,2218.1544585572415,3661.249888521855,2712.930722336896,0.0,0.0,0.0,0.0,True
spare|boost|protect|protect,2134.9686375359997,8631.62156,0.25108800000000003,0.07809600000000001,0.0,8570.059000000001,8590.9036175872,8524.04456,8551.078835225599,8155.385560000001,8453.770916120322,8112.482,8256.565222016001,4367.146493348324,5266.071700901041,7032.392331410297,8292.586027520001,0.0010880000000000334,0.0,0.0,1088.0000000000334,False
spare|protect|spare|spare,2141.3479636,8596.010079999998,0.25108800000000003,0.17433600000000005,0.0,8540.214,8562.6885117696,8509.22208,8530.3202978304,8474.326,8507.694212377599,8103.4259999999995,8373.93933024,4406.4216183125745,5319.527265094482,7083.78496011414,8441.5676628,0.0010880000000000334,0.0,0.0,1088.0000000000334,False
spare|protect|spare|standard,1498.358626304,8609.87464,0.17433600000000005,0.055128,0.0,8548.416000000001,8571.054900556803,8506.51664,8532.1585087232,8131.920639999999,8354.42786948608,95.05800000000002,5784.99012446976,3583.6527858586724,4516.236295673889,6496.789494550224,7207.340436860801,0.0,0.0,0.0,0.0,True
spare|protect|spare|boost,745.741086384,8630.12732,0.07809600000000001,0.03348,0.0,8562.217,8584.732922598401,8157.214320000001,8424.891424204801,147.29131999999996,6534.697197367041,131.631,2693.5859869753344,2291.844229411921,3116.6038791888286,5198.868339124143,3334.074733719168,0.0,0.0,0.0,0.0,True
spare|protect|spare|protect,5225.499110400001,8597.50432,0.6290319999999999,0.3325200000000001,0.0,8546.90432,8569.04885620736,8526.052319999999,8542.558447641599,8490.903999999999,8519.493641165824,8475.452319999999,8495.414669071359,7002.196137084788,7443.040218572013,8144.194102156241,8500.347921102079,0.3790319999999999,0.0,0.0,379031.99999999994,False
spare|protect|standard|spare,1498.358626304,8609.87464,0.17433600000000005,0.055128,0.0,8548.416000000001,8571.054900556803,8506.51664,8532.1585087232,8131.920639999999,8354.42786948608,95.05800000000002,5784.99012446976,3583.6527858586724,4516.236295673889,6496.789494550224,7207.340436860801,0.0,0.0,0.0,0.0,True
spare|protect|standard|standard,739.755139952,8623.7392,0.07809600000000001,0.03348,0.0,8556.618,8579.421289344002,8153.8112,8420.421414195202,141.43119999999996,6530.156681190401,123.25999999999999,2686.841256003584,2288.1798359782456,3116.3671823507693,5203.132991643158,3327.7365700044797,0.0,0.0,0.0,0.0,True
spare|protect|standard|boost,872.61399336,10243.991880000001,0.03348,0.25264032000000003,0.24000000000000002,8591.848880000001,9875.20241018624,2124.9718799999996,6599.510142547201,2116.629,4361.085817785215,2116.629,3014.4117271140867,2104.9959007814396,2798.018665231722,4656.050099913816,3238.8574088926075,0.0,0.0,0.0,0.0,True
spare|protect|standard|protect,2831.2437888,8611.368879999998,0.3325200000000001,0.25108800000000003,0.0,8556.258,8577.225595545598,8523.34688,8544.396658534399,8490.764879999999,8522.068636239359,8468.235999999999,8494.430950143998,5178.090595803455,6000.138369097674,7487.827759344459,8500.97968768,0.0825200000000001,0.0,0.0,82520.00000000009,False
spare|protect|boost|spare,745.741086384,8630.12732,0.07809600000000001,0.03348,0.0,8562.217,8584.732922598401,8157.214320000001,8424.891424204801,147.29131999999996,6534.697197367041,131.631,2693.5859869753344,2291.844229411921,3116.6038791888286,5198.868339124143,3334.074733719168,0.0,0.0,0.0,0.0,True
spare|protect|boost|standard,872.61399336,10243.991880000001,0.03348,0.25264032000000003,0.24000000000000002,8591.848880000001,9875.20241018624,2124.9718799999996,6599.510142547201,2116.629,4361.085817785215,2116.629,3014.4117271140867,2104.9959007814396,2798.018665231722,4656.050099913816,3238.8574088926075,0.0,0.0,0.0,0.0,True
spare|protect|boost|boost,765.81361888,10264.24456,0.016632,0.24361152000000003,0.24000000000000002,8197.57856,9152.775913088,2170.56856,4367.609787352576,2159.998,3265.863444673792,2159.998,2602.344177869517,1683.5477499497588,2218.1544585572415,3661.249888521855,2712.930722336896,0.0,0.0,0.0,0.0,True
spare|protect|boost|protect,2134.9686375359997,8631.62156,0.25108800000000003,0.07809600000000001,0.0,8570.059000000001,8590.9036175872,8524.04456,8551.078835225599,8155.385560000001,8453.770916120322,8112.482,8256.565222016001,4367.146493348324,5266.071700901041,7032.392331410297,8292.586027520001,0.0010880000000000334,0.0,0.0,1088.0000000000334,False
spare|protect|protect|spare,5225.499110400001,8597.50432,0.6290319999999999,0.3325200000000001,0.0,8546.90432,8569.04885620736,8526.052319999999,8542.558447641599,8490.903999999999,8519.493641165824,8475.452319999999,8495.414669071359,7002.196137084788,7443.040218572013,8144.194102156241,8500.347921102079,0.3790319999999999,0.0,0.0,379031.99999999994,False
spare|protect|protect|standard,2831.2437888,8611.368879999998,0.3325200000000001,0.25108800000000003,0.0,8556.258,8577.225595545598,8523.34688,8544.396658534399,8490.764879999999,8522.068636239359,8468.235999999999,8494.430950143998,5178.090595803455,6000.138369097674,7487.827759344459,8500.97968768,0.0825200000000001,0.0,0.0,82520.00000000009,False
spare|protect|protect|boost,2134.9686375359997,8631.62156,0.25108800000000003,0.07809600000000001,0.0,8570.059000000001,8590.9036175872,8524.04456,8551.078835225599,8155.385560000001,8453.770916120322,8112.482,8256.565222016001,4367.146493348324,5266.071700901041,7032.392331410297,8292.586027520001,0.0010880000000000334,0.0,0.0,1088.0000000000334,False
spare|protect|protect|protect,8320.488200000002,8605.900000000001,1.0,0.6290319999999999,0.0,8562.45,8583.097440000001,8547.6,8559.974208,8504.7,8537.548596,8497.0,8516.037198400001,8425.591032224835,8456.283889254642,8513.20352854677,8520.796498000002,0.75,0.0,0.0,750000.0,False
standard|spare|spare|spare,548.3200621760001,8608.3804,0.055128,0.03348,0.0,8540.574,8564.884205568,8139.6864000000005,8404.280358912001,121.69040000000001,4678.327646028801,115.07000000000001,1940.9750435041283,1797.8668422137255,2532.079756743272,4521.477454794592,2397.4513043801603,0.0,0.0,0.0,0.0,True
standard|spare|spare|standard,388.543883072,8622.244960000002,0.03348,0.004752,0.0,8198.776,8389.570594355202,157.58096,5567.9726130944,150.06799999999998,2861.446115113472,150.06799999999998,1234.6192460453888,1280.1345347694628,1834.0380874073928,3455.6417718815405,1505.7570575567356,0.0,0.0,0.0,0.0,True
standard|spare|spare|boost,657.7988457600003,10242.49764,0.004752,0.24361152000000003,0.24000000000000002,2162.577,5410.6854163968,2153.1776400000003,2804.988757561344,2143.4370000000004,2475.2312665889285,181.01864000000003,2226.0072248576002,1280.4258815667813,1643.996169409427,2583.0391832508344,2309.334133294464,0.0,0.0,0.0,0.0,True
standard|spare|spare|protect,1498.358626304,8609.87464,0.17433600000000005,0.055128,0.0,8548.416000000001,8571.054900556803,8506.51664,8532.1585087232,8131.920639999999,8354.42786948608,95.05800000000002,5784.99012446976,3583.6527858586724,4516.236295673889,6496.789494550224,7207.340436860801,0.0,0.0,0.0,0.0,True
standard|spare|standard|spare,388.543883072,8622.244960000002,0.03348,0.004752,0.0,8198.776,8389.570594355202,157.58096,5567.9726130944,150.06799999999998,2861.446115113472,150.06799999999998,1234.6192460453888,1280.1345347694628,1834.0380874073928,3455.6417718815405,1505.7570575567356,0.0,0.0,0.0,0.0,True
standard|spare|standard|standard,746.3348996480004,10236.10952,0.016632,0.24361152000000003,0.24000000000000002,8177.087520000001,9129.233632896001,2144.41352,4342.567516462592,2135.0660000000003,3240.638014072065,2135.0660000000003,2577.294805628826,1660.5962647209228,2189.7458074883075,3607.8765143989376,2687.8520070360323,0.0,0.0,0.0,0.0,True
standard|spare|standard|boost,682.5177824640001,10256.3622,0.004752,0.24000000000000002,0.24000000000000002,2190.0102,5297.2579392,2190.0102,2811.45974784,2178.435,2495.68952018304,183.41720000000004,2254.3562828134395,1288.8977688909747,1630.0464488201098,2498.1146850538853,2337.0622600915194,0.0,0.0,0.0,0.0,True
standard|spare|standard|protect,739.755139952,8623.7392,0.07809600000000001,0.03348,0.0,8556.618,8579.421289344002,8153.8112,8420.421414195202,141.4312,6530.156681190401,123.25999999999999,2686.841256003584,2288.1798359782456,3116.3671823507693,5203.132991643158,3327.7365700044797,0.0,0.0,0.0,0.0,True
standard|spare|boost|spare,657.7988457600003,10242.49764,0.004752,0.24361152000000003,0.24000000000000002,2162.577,5410.6854163968,2153.1776400000003,2804.988757561344,2143.4370000000004,2475.2312665889285,181.01864,2226.0072248576002,1280.4258815667813,1643.996169409427,2583.0391832508344,2309.334133294464,0.0,0.0,0.0,0.0,True
standard|spare|boost|standard,682.5177824640001,10256.3622,0.004752,0.24000000000000002,0.24000000000000002,2190.0102,5297.2579392,2190.0102,2811.45974784,2178.435,2495.68952018304,183.4172,2254.3562828134395,1288.8977688909747,1630.0464488201098,2498.1146850538853,2337.0622600915194,0.0,0.0,0.0,0.0,True
standard|spare|boost|boost,715.487823616,10276.61488,0.004752,0.24000000000000002,0.24000000000000002,2235.60688,5321.291620864,2235.60688,2852.7438281728,2221.804,2538.158888498176,199.33888,2296.6640435200006,1324.062412890952,1666.670588578007,2531.862741723559,2379.9814442490883,0.0,0.0,0.0,0.0,True
standard|spare|boost|protect,872.61399336,10243.991880000001,0.03348,0.25264032000000003,0.24000000000000002,8591.848880000001,9875.20241018624,2124.9718799999996,6599.510142547201,2116.629,4361.085817785215,2116.629,3014.4117271140867,2104.9959007814396,2798.018665231722,4656.050099913816,3238.8574088926075,0.0,0.0,0.0,0.0,True
standard|spare|protect|spare,1498.358626304,8609.87464,0.17433600000000005,0.055128,0.0,8548.416000000001,8571.054900556803,8506.51664,8532.1585087232,8131.920639999999,8354.42786948608,95.05800000000002,5784.99012446976,3583.6527858586724,4516.236295673889,6496.789494550224,7207.340436860801,0.0,0.0,0.0,0.0,True
standard|spare|protect|standard,739.755139952,8623.7392,0.07809600000000001,0.03348,0.0,8556.618,8579.421289344002,8153.8112,8420.421414195202,141.4312,6530.156681190401,123.25999999999999,2686.841256003584,2288.1798359782456,3116.3671823507693,5203.132991643158,3327.7365700044797,0.0,0.0,0.0,0.0,True
standard|spare|protect|boost,872.61399336,10243.991880000001,0.03348,0.25264032000000003,0.24000000000000002,8591.848880000001,9875.20241018624,2124.9718799999996,6599.510142547201,2116.629,4361.085817785215,2116.629,3014.4117271140867,2104.9959007814396,2798.018665231722,4656.050099913816,3238.8574088926075,0.0,0.0,0.0,0.0,True
standard|spare|protect|protect,2831.2437888,8611.368879999998,0.3325200000000001,0.25108800000000003,0.0,8556.258,8577.225595545598,8523.34688,8544.396658534399,8490.764879999999,8522.068636239359,8468.235999999999,8494.430950143998,5178.090595803455,6000.138369097674,7487.827759344459,8500.97968768,0.0825200000000001,0.0,0.0,82520.00000000009,False
standard|standard|spare|spare,388.543883072,8622.244960000002,0.03348,0.004752,0.0,8198.776,8389.570594355202,157.58096,5567.9726130944,150.06799999999998,2861.446115113472,150.06799999999998,1234.6192460453888,1280.1345347694628,1834.0380874073928,3455.6417718815405,1505.7570575567356,0.0,0.0,0.0,0.0,True
standard|standard|spare|standard,746.3348996480003,10236.10952,0.016632,0.24361152000000003,0.24000000000000002,8177.08752,9129.233632896001,2144.41352,4342.567516462592,2135.0660000000003,3240.638014072065,2135.0660000000003,2577.294805628826,1660.5962647209228,2189.7458074883075,3607.8765143989376,2687.8520070360323,0.0,0.0,0.0,0.0,True
standard|standard|spare|boost,682.5177824640001,10256.3622,0.004752,0.24000000000000002,0.24000000000000002,2190.0102,5297.2579392,2190.0102,2811.45974784,2178.435,2495.68952018304,183.4172,2254.3562828134395,1288.8977688909747,1630.0464488201098,2498.1146850538853,2337.0622600915194,0.0,0.0,0.0,0.0,True
standard|standard|spare|protect,739.755139952,8623.7392,0.07809600000000001,0.03348,0.0,8556.618,8579.421289344002,8153.8112,8420.421414195202,141.4312,6530.156681190401,123.26,2686.841256003584,2288.1798359782456,3116.3671823507693,5203.132991643158,3327.7365700044797,0.0,0.0,0.0,0.0,True
standard|standard|standard|spare,746.3348996480003,10236.10952,0.016632,0.24361152000000003,0.24000000000000002,8177.08752,9129.233632896001,2144.41352,4342.567516462592,2135.0660000000003,3240.638014072065,2135.0660000000003,2577.294805628826,1660.5962647209228,2189.7458074883075,3607.8765143989376,2687.8520070360323,0.0,0.0,0.0,0.0,True
standard|standard|standard|standard,677.2311656960003,10249.974079999998,0.004752,0.24361152000000003,0.24000000000000002,2181.2460800000003,5417.590889984001,2181.2460800000003,2828.515041996801,2170.0640000000003,2500.0064622940163,179.48608000000004,2251.1739159961608,1289.2752518343402,1634.1566169377213,2514.652431220851,2335.0352311470083,0.0,0.0,0.0,0.0,True
