instance,domain,variant,horizon,action_count,scenario_count,budget,seed,target_fraction,sample_feasible_fraction,calibration_status,calibration_file,planner,selector,sequence,score,evaluations,runtime_sec,mean,worst,prob_catastrophic,prob_moderate_harm,prob_toxicity,var01,cvar01,var05,cvar05,var10,cvar10,var25,cvar25,wowa_mild,wowa_balanced,wowa_severe,robust20,calibration_score,viol_catastrophic,viol_moderate_harm,viol_toxicity,viol_calibration_score,violation_score,feasible
bcst_hard_H6_A6_S120,bcst,hard,6,6,120,1000,9,0.08,0.08,ok,calibrations/calibration_bcst_hard_H6_A6_S120_seed9.json,beam,governed_wowa_balanced,standard_plus|standard_plus|mild_plus|mild_plus|spare|spare,1523.8157846894399,442,0.6927764415740967,1057.471642069338,2307.4253799999997,0.0,0.411764705882353,0.411764705882353,2270.1573799999996,2275.3992865915566,2270.1573799999996,2271.205761318311,2270.1573799999996,2270.681570659155,2254.7165,2265.5572876297742,1307.052168062567,1523.8157846894399,1914.3307598045305,2266.7479937600306,1.8658233182712816,0.0,0.0,0.0,0.0,0.0,True
bcst_hard_H6_A6_S120,bcst,hard,6,6,120,1000,9,0.08,0.08,ok,calibrations/calibration_bcst_hard_H6_A6_S120_seed9.json,cem,governed_wowa_balanced,standard_plus|standard_plus|spare|mild_plus|spare|mild_plus,1524.3566785601638,1000,1.7537462711334229,1057.96352975998,2308.052482,0.0,0.411764705882353,0.411764705882353,2270.784482,2276.026388591557,2270.784482,2271.8328633183114,2270.784482,2271.3086726591555,2255.31185,2266.174499016438,1307.5705352306163,1524.3566785601638,1914.9128225456718,2267.3675458740922,1.8658288642501881,0.0,0.0,0.0,0.0,0.0,True
bcst_hard_H6_A6_S120,bcst,hard,6,6,120,1000,9,0.08,0.08,ok,calibrations/calibration_bcst_hard_H6_A6_S120_seed9.json,evolutionary,governed_wowa_balanced,standard_plus|spare|mild_plus|standard_plus|spare|mild_plus,1525.6788635774883,1000,1.7477338314056396,1059.1659218926607,2309.5853979999997,0.0,0.411764705882353,0.411764705882353,2272.3173979999997,2277.5593045915566,2272.3173979999997,2273.365779318311,2272.3173979999997,2272.841588659155,2256.7671499999997,2267.683237961614,1308.8376549747372,1525.6788635774883,1916.3356425795732,2268.8820065973523,1.8658424210875149,0.0,0.0,0.0,0.0,0.0,True
bcst_hard_H6_A6_S120,bcst,hard,6,6,120,1000,9,0.08,0.08,ok,calibrations/calibration_bcst_hard_H6_A6_S120_seed9.json,open_loop_mcts,governed_wowa_balanced,mild_plus|mild_plus|protect|mild_plus|standard_plus|standard_plus,1606.9773175805788,1000,1.8042206764221191,1061.8015488973554,10312.215298000001,0.0022503215014379784,0.411764705882353,0.411764705882353,2252.375298,3807.878975169799,2252.375298,2563.4760334339603,2252.375298,2407.9256657169794,2237.82465,2310.1745947530194,1362.2215674237773,1606.9773175805788,2083.967878861069,2326.782042824258,1.8963746222719415,0.0,0.0,0.0,0.0,0.0,True
bcst_hard_H6_A6_S120,bcst,hard,6,6,120,5000,9,0.08,0.08,ok,calibrations/calibration_bcst_hard_H6_A6_S120_seed9.json,random,governed_wowa_balanced,standard_plus|standard_plus|mild_plus|mild_plus|spare|spare,1523.8157846894399,5000,8.559685707092285,1057.471642069338,2307.4253799999997,0.0,0.411764705882353,0.411764705882353,2270.1573799999996,2275.3992865915566,2270.1573799999996,2271.205761318311,2270.1573799999996,2270.681570659155,2254.7165,2265.5572876297742,1307.052168062567,1523.8157846894399,1914.3307598045305,2266.7479937600306,1.8658233182712816,0.0,0.0,0.0,0.0,0.0,True
bcst_hard_H6_A6_S120,bcst,hard,6,6,120,5000,9,0.08,0.08,ok,calibrations/calibration_bcst_hard_H6_A6_S120_seed9.json,beam,governed_wowa_balanced,standard_plus|standard_plus|mild_plus|mild_plus|spare|spare,1523.8157846894399,442,0.7282412052154541,1057.471642069338,2307.4253799999997,0.0,0.411764705882353,0.411764705882353,2270.1573799999996,2275.3992865915566,2270.1573799999996,2271.205761318311,2270.1573799999996,2270.681570659155,2254.7165,2265.5572876297742,1307.052168062567,1523.8157846894399,1914.3307598045305,2266.7479937600306,1.8658233182712816,0.0,0.0,0.0,0.0,0.0,True
bcst_hard_H6_A6_S120,bcst,hard,6,6,120,5000,9,0.08,0.08,ok,calibrations/calibration_bcst_hard_H6_A6_S120_seed9.json,cem,governed_wowa_balanced,standard_plus|standard_plus|mild_plus|mild_plus|spare|spare,1523.8157846894399,5000,8.538636207580566,1057.471642069338,2307.4253799999997,0.0,0.411764705882353,0.411764705882353,2270.1573799999996,2275.3992865915566,2270.1573799999996,2271.205761318311,2270.1573799999996,2270.681570659155,2254.7165,2265.5572876297742,1307.052168062567,1523.8157846894399,1914.3307598045305,2266.7479937600306,1.8658233182712816,0.0,0.0,0.0,0.0,0.0,True
bcst_hard_H6_A6_S120,bcst,hard,6,6,120,5000,9,0.08,0.08,ok,calibrations/calibration_bcst_hard_H6_A6_S120_seed9.json,evolutionary,governed_wowa_balanced,standard_plus|standard_plus|mild_plus|mild_plus|spare|spare,1523.8157846894399,5000,8.43108320236206,1057.471642069338,2307.4253799999997,0.0,0.411764705882353,0.411764705882353,2270.1573799999996,2275.3992865915566,2270.1573799999996,2271.205761318311,2270.1573799999996,2270.681570659155,2254.7165,2265.5572876297742,1307.052168062567,1523.8157846894399,1914.3307598045305,2266.7479937600306,1.8658233182712816,0.0,0.0,0.0,0.0,0.0,True
bcst_hard_H6_A6_S120,bcst,hard,6,6,120,5000,9,0.08,0.08,ok,calibrations/calibration_bcst_hard_H6_A6_S120_seed9.json,open_loop_mcts,governed_wowa_balanced,mild_plus|mild_plus|protect|mild_plus|standard_plus|standard_plus,1606.9773175805788,5000,8.89356017112732,1061.8015488973554,10312.215298000001,0.0022503215014379784,0.411764705882353,0.411764705882353,2252.375298,3807.878975169799,2252.375298,2563.4760334339603,2252.375298,2407.9256657169794,2237.82465,2310.1745947530194,1362.2215674237773,1606.9773175805788,2083.967878861069,2326.782042824258,1.8963746222719415,0.0,0.0,0.0,0.0,0.0,True
bcst_hard_H6_A6_S120,bcst,hard,6,6,120,10000,9,0.08,0.08,ok,calibrations/calibration_bcst_hard_H6_A6_S120_seed9.json,random,governed_wowa_balanced,standard_plus|standard_plus|mild_plus|mild_plus|spare|spare,1523.8157846894399,10000,17.88474440574646,1057.471642069338,2307.4253799999997,0.0,0.411764705882353,0.411764705882353,2270.1573799999996,2275.3992865915566,2270.1573799999996,2271.205761318311,2270.1573799999996,2270.681570659155,2254.7165,2265.5572876297742,1307.052168062567,1523.8157846894399,1914.3307598045305,2266.7479937600306,1.8658233182712816,0.0,0.0,0.0,0.0,0.0,True
bcst_hard_H6_A6_S120,bcst,hard,6,6,120,10000,9,0.08,0.08,ok,calibrations/calibration_bcst_hard_H6_A6_S120_seed9.json,beam,governed_wowa_balanced,standard_plus|standard_plus|mild_plus|mild_plus|spare|spare,1523.8157846894399,442,0.7598206996917725,1057.471642069338,2307.4253799999997,0.0,0.411764705882353,0.411764705882353,2270.1573799999996,2275.3992865915566,2270.1573799999996,2271.205761318311,2270.1573799999996,2270.681570659155,2254.7165,2265.5572876297742,1307.052168062567,1523.8157846894399,1914.3307598045305,2266.7479937600306,1.8658233182712816,0.0,0.0,0.0,0.0,0.0,True
bcst_hard_H6_A6_S120,bcst,hard,6,6,120,10000,9,0.08,0.08,ok,calibrations/calibration_bcst_hard_H6_A6_S120_seed9.json,cem,governed_wowa_balanced,standard_plus|standard_plus|mild_plus|mild_plus|spare|spare,1523.8157846894399,10000,17.59213089942932,1057.471642069338,2307.4253799999997,0.0,0.411764705882353,0.411764705882353,2270.1573799999996,2275.3992865915566,2270.1573799999996,2271.205761318311,2270.1573799999996,2270.681570659155,2254.7165,2265.5572876297742,1307.052168062567,1523.8157846894399,1914.3307598045305,2266.7479937600306,1.8658233182712816,0.0,0.0,0.0,0.0,0.0,True
bcst_hard_H6_A6_S120,bcst,hard,6,6,120,10000,9,0.08,0.08,ok,calibrations/calibration_bcst_hard_H6_A6_S120_seed9.json,evolutionary,governed_wowa_balanced,standard_plus|standard_plus|mild_plus|mild_plus|spare|spare,1523.8157846894399,10000,17.812769651412964,1057.471642069338,2307.4253799999997,0.0,0.411764705882353,0.411764705882353,2270.1573799999996,2275.3992865915566,2270.1573799999996,2271.205761318311,2270.1573799999996,2270.681570659155,2254.7165,2265.5572876297742,1307.052168062567,1523.8157846894399,1914.3307598045305,2266.7479937600306,1.8658233182712816,0.0,0.0,0.0,0.0,0.0,True
bcst_hard_H6_A6_S120,bcst,hard,6,6,120,10000,9,0.08,0.08,ok,calibrations/calibration_bcst_hard_H6_A6_S120_seed9.json,open_loop_mcts,governed_wowa_balanced,mild_plus|mild_plus|protect|mild_plus|standard_plus|standard_plus,1606.9773175805788,10000,18.307454109191895,1061.8015488973554,10312.215298000001,0.0022503215014379784,0.411764705882353,0.411764705882353,2252.375298,3807.878975169799,2252.375298,2563.4760334339603,2252.375298,2407.9256657169794,2237.82465,2310.1745947530194,1362.2215674237773,1606.9773175805788,2083.967878861069,2326.782042824258,1.8963746222719415,0.0,0.0,0.0,0.0,0.0,True
bcst_hard_H6_A6_S120,bcst,hard,6,6,120,100,10,0.08,0.08,ok,calibrations/calibration_bcst_hard_H6_A6_S120_seed10.json,random,governed_wowa_balanced,standard_plus|mild_plus|spare|mild_plus|mild_plus|spare,1583.3865334008265,100,0.1757059097290039,1040.2086547456038,10286.012107,0.0022503215014379784,0.411764705882353,0.411764705882353,2224.984107,3782.73899725432,2224.984107,2536.535085050865,2224.984107,2380.7595960254325,2211.789975,2283.285595722615,1339.550585503956,1583.3865334008265,2058.7371308686074,2299.817442578378,1.8961324901394243,0.0,0.0,0.0,0.0,0.0,True
bcst_hard_H6_A6_S120,bcst,hard,6,6,120,100,10,0.08,0.08,ok,calibrations/calibration_bcst_hard_H6_A6_S120_seed10.json,beam,governed_wowa_balanced,standard_plus|standard|spare|spare|spare|spare,1587.8761356721163,116,0.19164752960205078,1044.307387226242,10289.855253999998,0.0022503215014379784,0.411764705882353,0.411764705882353,2230.411254,3786.4977270834697,2230.411254,2541.6285486166944,2230.411254,2386.019901308347,2216.91195,2288.5532871590635,1343.8500486366743,1587.8761356721163,2063.5493754135473,2305.0905221564003,1.8961773206112307,0.0,0.0,0.0,0.0,0.0,True
bcst_hard_H6_A6_S120,bcst,hard,6,6,120,100,10,0.08,0.08,ok,calibrations/calibration_bcst_hard_H6_A6_S120_seed10.json,cem,governed_wowa_balanced,standard|spare|standard|mild_plus|spare|spare,1592.8947483249397,100,0.1716020107269287,1048.831183796729,10296.451175000002,0.0022503215014379784,0.411764705882353,0.411764705882353,2236.215175,3792.7309954981183,2236.215175,2547.518339099624,2236.215175,2391.866757049812,2222.411875,2294.2820204771097,1348.6490422007148,1592.8947483249397,2068.972712089995,2310.8455362047894,1.8962291544979355,0.0,0.0,0.0,0.0,0.0,True
bcst_hard_H6_A6_S120,bcst,hard,6,6,120,100,10,0.08,0.08,ok,calibrations/calibration_bcst_hard_H6_A6_S120_seed10.json,evolutionary,governed_wowa_balanced,standard_plus|mild_plus|spare|mild_plus|mild_plus|spare,1583.3865334008265,100,0.17336344718933105,1040.2086547456038,10286.012107,0.0022503215014379784,0.411764705882353,0.411764705882353,2224.984107,3782.73899725432,2224.984107,2536.535085050865,2224.984107,2380.7595960254325,2211.789975,2283.285595722615,1339.550585503956,1583.3865334008265,2058.7371308686074,2299.817442578378,1.8961324901394243,0.0,0.0,0.0,0.0,0.0,True
bcst_hard_H6_A6_S120,bcst,hard,6,6,120,100,10,0.08,0.08,ok,calibrations/calibration_bcst_hard_H6_A6_S120_seed10.json,open_loop_mcts,governed_wowa_balanced,boost|spare|protect|spare|mild_plus|standard,1614.2255386908646,100,0.1787703037261963,1068.2478716762605,10325.160918000001,0.0022503215014379784,0.411764705882353,0.411764705882353,2264.352918,3820.398517608044,2260.568918,2572.588266838984,2260.568918,2416.5785924194915,2245.58315,2318.4197371088408,1369.1376006996807,1614.2255386908646,2092.4785675145267,2335.104586971387,1.8964520311197306,0.0,0.0,0.0,0.0,0.0,True
bcst_hard_H6_A6_S120,bcst,hard,6,6,120,500,10,0.08,0.08,ok,calibrations/calibration_bcst_hard_H6_A6_S120_seed10.json,random,governed_wowa_balanced,standard_plus|mild_plus|spare|mild_plus|mild_plus|spare,1583.3865334008265,500,0.8855504989624023,1040.2086547456038,10286.012107,0.0022503215014379784,0.411764705882353,0.411764705882353,2224.984107,3782.73899725432,2224.984107,2536.535085050865,2224.984107,2380.7595960254325,2211.789975,2283.285595722615,1339.550585503956,1583.3865334008265,2058.7371308686074,2299.817442578378,1.8961324901394243,0.0,0.0,0.0,0.0,0.0,True
bcst_hard_H6_A6_S120,bcst,hard,6,6,120,500,10,0.08,0.08,ok,calibrations/calibration_bcst_hard_H6_A6_S120_seed10.json,beam,governed_wowa_balanced,standard_plus|standard_plus|mild_plus|mild_plus|spare|spare,1523.8157846894399,442,0.7584662437438965,1057.471642069338,2307.4253799999997,0.0,0.411764705882353,0.411764705882353,2270.1573799999996,2275.3992865915566,2270.1573799999996,2271.205761318311,2270.1573799999996,2270.681570659155,2254.7165,2265.5572876297742,1307.052168062567,1523.8157846894399,1914.3307598045305,2266.7479937600306,1.8658233182712816,0.0,0.0,0.0,0.0,0.0,True
bcst_hard_H6_A6_S120,bcst,hard,6,6,120,500,10,0.08,0.08,ok,calibrations/calibration_bcst_hard_H6_A6_S120_seed10.json,cem,governed_wowa_balanced,standard|standard|spare|spare|mild_plus|spare,1592.4448402496262,500,0.9232888221740723,1048.4212773878608,10295.928590000001,0.0022503215014379784,0.411764705882353,0.411764705882353,2235.69259,3792.231873154507,2235.69259,2547.000446630902,2235.69259,2391.3465183154503,2221.91575,2293.7684131923293,1348.2173710727457,1592.4448402496262,2068.4900003672633,2310.3302497621844,1.8962245328488467,0.0,0.0,0.0,0.0,0.0,True
bcst_hard_H6_A6_S120,bcst,hard,6,6,120,500,10,0.08,0.08,ok,calibrations/calibration_bcst_hard_H6_A6_S120_seed10.json,evolutionary,governed_wowa_balanced,standard_plus|mild_plus|standard_plus|spare|mild_plus|spare,1524.567026176556,500,0.9161157608032227,1058.1548194174525,2308.296355,0.0,0.411764705882353,0.411764705882353,2271.028355,2276.2702615915573,2271.028355,2272.0767363183113,2271.028355,2271.552545659155,2255.5433749999997,2266.414525666807,1307.7721224626357,1524.567026176556,1915.1391802783378,2267.6084828073376,1.8658310210197628,0.0,0.0,0.0,0.0,0.0,True
bcst_hard_H6_A6_S120,bcst,hard,6,6,120,500,10,0.08,0.08,ok,calibrations/calibration_bcst_hard_H6_A6_S120_seed10.json,open_loop_mcts,governed_wowa_balanced,boost|spare|protect|spare|mild_plus|standard,1614.2255386908646,500,0.9422934055328369,1068.2478716762605,10325.160918000001,0.0022503215014379784,0.411764705882353,0.411764705882353,2264.352918,3820.398517608044,2260.568918,2572.588266838984,2260.568918,2416.5785924194915,2245.58315,2318.4197371088408,1369.1376006996807,1614.2255386908646,2092.4785675145267,2335.104586971387,1.8964520311197306,0.0,0.0,0.0,0.0,0.0,True
bcst_hard_H6_A6_S120,bcst,hard,6,6,120,1000,10,0.08,0.08,ok,calibrations/calibration_bcst_hard_H6_A6_S120_seed10.json,random,governed_wowa_balanced,standard_plus|mild_plus|spare|mild_plus|mild_plus|spare,1583.3865334008265,1000,1.835362195968628,1040.2086547456038,10286.012107,0.0022503215014379784,0.411764705882353,0.411764705882353,2224.984107,3782.73899725432,2224.984107,2536.535085050865,2224.984107,2380.7595960254325,2211.789975,2283.285595722615,1339.550585503956,1583.3865334008265,2058.7371308686074,2299.817442578378,1.8961324901394243,0.0,0.0,0.0,0.0,0.0,True
bcst_hard_H6_A6_S120,bcst,hard,6,6,120,1000,10,0.08,0.08,ok,calibrations/calibration_bcst_hard_H6_A6_S120_seed10.json,beam,governed_wowa_balanced,standard_plus|standard_plus|mild_plus|mild_plus|spare|spare,1523.8157846894399,442,0.7415783405303955,1057.471642069338,2307.4253799999997,0.0,0.411764705882353,0.411764705882353,2270.1573799999996,2275.3992865915566,2270.1573799999996,2271.205761318311,2270.1573799999996,2270.681570659155,2254.7165,2265.5572876297742,1307.052168062567,1523.8157846894399,1914.3307598045305,2266.7479937600306,1.8658233182712816,0.0,0.0,0.0,0.0,0.0,True
bcst_hard_H6_A6_S120,bcst,hard,6,6,120,1000,10,0.08,0.08,ok,calibrations/calibration_bcst_hard_H6_A6_S120_seed10.json,cem,governed_wowa_balanced,standard_plus|mild_plus|spare|mild_plus|spare|mild_plus,1583.5664966309519,1000,1.7885632514953613,1040.372617309151,10286.221141,0.0022503215014379784,0.411764705882353,0.411764705882353,2225.193141,3782.9386461917657,2225.193141,2536.7422420383537,2225.193141,2380.9676915191767,2211.988425,2283.4910386365273,1339.7232539551435,1583.5664966309519,2058.9302155577,2300.0235571554203,1.8961343387990597,0.0,0.0,0.0,0.0,0.0,True
bcst_hard_H6_A6_S120,bcst,hard,6,6,120,1000,10,0.08,0.08,ok,calibrations/calibration_bcst_hard_H6_A6_S120_seed10.json,evolutionary,governed_wowa_balanced,standard_plus|mild_plus|standard_plus|spare|mild_plus|spare,1524.567026176556,1000,1.8246541023254395,1058.1548194174525,2308.296355,0.0,0.411764705882353,0.411764705882353,2271.028355,2276.2702615915573,2271.028355,2272.0767363183113,2271.028355,2271.552545659155,2255.5433749999997,2266.414525666807,1307.7721224626357,1524.567026176556,1915.1391802783378,2267.6084828073376,1.8658310210197628,0.0,0.0,0.0,0.0,0.0,True
bcst_hard_H6_A6_S120,bcst,hard,6,6,120,1000,10,0.08,0.08,ok,calibrations/calibration_bcst_hard_H6_A6_S120_seed10.json,open_loop_mcts,governed_wowa_balanced,boost|spare|protect|spare|mild_plus|standard,1614.2255386908646,1000,1.8845107555389404,1068.2478716762605,10325.160918000001,0.0022503215014379784,0.411764705882353,0.411764705882353,2264.352918,3820.398517608044,2260.568918,2572.588266838984,2260.568918,2416.5785924194915,2245.58315,2318.4197371088408,1369.1376006996807,1614.2255386908646,2092.4785675145267,2335.104586971387,1.8964520311197306,0.0,0.0,0.0,0.0,0.0,True
bcst_hard_H6_A6_S120,bcst,hard,6,6,120,5000,10,0.08,0.08,ok,calibrations/calibration_bcst_hard_H6_A6_S120_seed10.json,random,governed_wowa_balanced,standard_plus|spare|mild_plus|standard_plus|mild_plus|spare,1525.4985656205806,5000,9.059575319290161,1059.0019593291133,2309.3763639999997,0.0,0.411764705882353,0.411764705882353,2272.1083639999997,2277.3502705915566,2272.1083639999997,2273.1567453183116,2272.1083639999997,2272.6325546591556,2256.5687,2267.4775008327274,1308.664865918721,1525.4985656205806,1916.1416216658592,2268.6754892259987,1.8658405724278795,0.0,0.0,0.0,0.0,0.0,True
bcst_hard_H6_A6_S120,bcst,hard,6,6,120,5000,10,0.08,0.08,ok,calibrations/calibration_bcst_hard_H6_A6_S120_seed10.json,beam,governed_wowa_balanced,standard_plus|standard_plus|mild_plus|mild_plus|spare|spare,1523.8157846894399,442,0.7121620178222656,1057.471642069338,2307.4253799999997,0.0,0.411764705882353,0.411764705882353,2270.1573799999996,2275.3992865915566,2270.1573799999996,2271.205761318311,2270.1573799999996,2270.681570659155,2254.7165,2265.5572876297742,1307.052168062567,1523.8157846894399,1914.3307598045305,2266.7479937600306,1.8658233182712816,0.0,0.0,0.0,0.0,0.0,True
bcst_hard_H6_A6_S120,bcst,hard,6,6,120,5000,10,0.08,0.08,ok,calibrations/calibration_bcst_hard_H6_A6_S120_seed10.json,cem,governed_wowa_balanced,standard_plus|standard_plus|mild_plus|mild_plus|spare|spare,1523.8157846894399,5000,9.040932178497314,1057.471642069338,2307.4253799999997,0.0,0.411764705882353,0.411764705882353,2270.1573799999996,2275.3992865915566,2270.1573799999996,2271.205761318311,2270.1573799999996,2270.681570659155,2254.7165,2265.5572876297742,1307.052168062567,1523.8157846894399,1914.3307598045305,2266.7479937600306,1.8658233182712816,0.0,0.0,0.0,0.0,0.0,True
bcst_hard_H6_A6_S120,bcst,hard,6,6,120,5000,10,0.08,0.08,ok,calibrations/calibration_bcst_hard_H6_A6_S120_seed10.json,evolutionary,governed_wowa_balanced,standard_plus|standard_plus|mild_plus|mild_plus|spare|spare,1523.8157846894399,5000,9.005017042160034,1057.471642069338,2307.4253799999997,0.0,0.411764705882353,0.411764705882353,2270.1573799999996,2275.3992865915566,2270.1573799999996,2271.205761318311,2270.1573799999996,2270.681570659155,2254.7165,2265.5572876297742,1307.052168062567,1523.8157846894399,1914.3307598045305,2266.7479937600306,1.8658233182712816,0.0,0.0,0.0,0.0,0.0,True
