H,A,S,alpha,scenario_entropy,budget_scale,noise,regime,feasible_fraction,oracle_feasible,best_mean_or_least_violation_mean,least_violation
5,4,24,0.2,0.706385912846588,2.0,0.2,feasible_hard,0.009765625,True,190.69284366701606,0.0
5,4,24,0.2,0.7637338094508913,2.0,0.2,feasible_hard,0.0087890625,True,255.63738403806076,0.0
5,4,24,0.2,0.6565329898113159,2.0,0.2,feasible_hard,0.0068359375,True,208.55246135110366,0.0
5,4,24,0.2,0.6339518767470304,2.0,0.2,feasible_hard,0.0146484375,True,157.51280838104321,0.0
5,4,24,0.2,0.6437246328629616,2.0,0.2,feasible_hard,0.0146484375,True,134.2660775257434,0.0
5,4,24,0.2,0.6540846031286703,2.0,0.2,feasible_hard,0.044921875,True,119.44911865169355,0.0
5,4,24,1.0,0.9065348908541622,0.0,0.2,stress_unobservable,0.0,True,207.27894431909985,1.0554911691255966
5,4,24,1.0,0.8732876816988663,0.0,0.2,stress_unobservable,0.0,True,235.7376952902786,1.1389000233780964
5,4,24,1.0,0.8830629789809685,0.0,0.2,stress_unobservable,0.0,True,212.78203710121255,1.1142391337245885
5,4,24,1.0,0.8650817641815759,0.0,0.2,stress_unobservable,0.0,True,228.7537771436758,1.0694452674425188
5,4,24,1.0,0.8962594798809413,0.0,0.2,stress_unobservable,0.0,True,253.5269566709399,1.0892324591822897
5,4,24,1.0,0.8929828067261508,0.0,0.2,stress_unobservable,0.0,True,271.2482588350176,1.271488884116988
5,4,24,1.0,0.8972318023492932,0.0,0.2,stress_unobservable,0.0,True,230.72302057614058,1.1072643925299188
5,4,24,1.0,0.8696613948771147,0.0,0.2,stress_unobservable,0.0,True,249.96544609700686,1.1877624583759219
5,4,24,1.0,0.8873359083006679,0.0,0.2,stress_unobservable,0.0,True,231.28333789505615,1.1890842310039442
5,4,24,1.0,0.8543219404973714,0.0,0.2,stress_unobservable,0.0,True,217.28648002745862,1.1161589516328732
5,4,24,1.0,0.8952647125301469,0.0,0.2,stress_unobservable,0.0,True,225.867357127613,1.1531921664989269
5,4,24,1.0,0.8914585164816812,0.0,0.2,stress_unobservable,0.0,True,221.88937146613372,1.061681802053114
5,4,24,1.0,0.8746387196298068,0.0,0.2,stress_unobservable,0.0,True,239.23608647282867,1.1960074381764598
5,4,24,1.0,0.8459544121002507,0.0,0.2,stress_unobservable,0.0,True,245.5693085195561,1.0970906530399633
5,4,24,1.0,0.8948733218311522,0.0,0.2,stress_unobservable,0.0,True,250.84128214455552,1.2141986838237382
5,4,24,1.0,0.8995919498580603,0.0,0.2,stress_unobservable,0.0,True,226.4906042272827,1.1257869135462564
5,4,24,1.0,0.8961677968455627,0.0,0.2,stress_unobservable,0.0,True,197.16083630789313,1.0957799458623412
5,4,24,1.0,0.8754682212377943,0.0,0.2,stress_unobservable,0.0,True,200.94621498123865,1.0894380819452893
5,4,24,1.0,0.8400166374911333,0.0,0.2,stress_unobservable,0.0,True,236.66867407029235,1.1466946442939143
5,4,24,1.0,0.9125216578581349,0.0,0.2,stress_unobservable,0.0,True,268.6833687413522,1.2538248536814283
5,4,24,1.0,0.8760855179961814,0.0,0.2,stress_unobservable,0.0,True,223.51449711785008,1.0987607670283959
5,4,24,1.0,0.9203883417682248,0.0,0.2,stress_unobservable,0.0,True,284.6870290217601,1.3268332343206772
5,4,24,1.0,0.8716955655138188,0.0,0.2,stress_unobservable,0.0,True,267.4616973020069,1.2458276204465522
5,4,24,1.0,0.8891952997432462,0.0,0.2,stress_unobservable,0.0,True,233.74263537158373,1.1198345659996252
5,4,24,1.0,0.9101465897886594,0.0,0.2,stress_unobservable,0.0,True,259.4472755951649,1.2608958066620128
5,4,24,1.0,0.8959840821825467,0.0,0.2,stress_unobservable,0.0,True,224.1640344564231,1.0280281629112458
5,4,24,1.0,0.8471229491650555,0.0,0.2,stress_unobservable,0.0,True,232.21570048011125,1.1400431850497756
5,4,24,1.0,0.8517181321351598,0.0,0.2,stress_unobservable,0.0,True,233.71127323324384,0.9761903464730408
5,4,24,1.0,0.891728034763585,0.0,0.2,stress_unobservable,0.0,True,243.95327835928308,1.1438515614669869
5,4,24,1.0,0.8926394954043282,0.0,0.2,stress_unobservable,0.0,True,196.2793707485486,1.088967147696759
5,4,24,1.0,0.8861405154754133,0.0,0.2,stress_unobservable,0.0,True,257.88452731247423,1.1944914087203578
5,4,24,1.0,0.8707611802117107,0.0,0.2,stress_unobservable,0.0,True,194.39790509338792,1.0133866289413738
5,4,24,1.0,0.8352580636889283,0.0,0.2,stress_unobservable,0.0,True,220.29515499776562,1.0297496640536488
5,4,24,1.0,0.8705575268187383,0.0,0.2,stress_unobservable,0.0,True,201.0809782869391,1.0071986957991395
5,4,24,1.0,0.8688436041435232,0.0,0.2,stress_unobservable,0.0,True,173.89920746069566,1.0438274090855435
5,4,24,1.0,0.8827298427572122,0.0,0.2,stress_unobservable,0.0,True,239.70350781032656,1.1085711211701754
5,4,24,1.0,0.9085511634967556,0.0,0.2,stress_unobservable,0.0,True,227.8962630580229,1.0922601929239257
5,4,24,1.0,0.8535587203193602,0.0,0.2,stress_unobservable,0.0,True,207.82694003979833,1.13054678863662
5,4,24,1.0,0.8708772676177228,0.0,0.2,stress_unobservable,0.0,True,269.4035646527272,1.1702197619858472
5,4,24,1.0,0.8533968498823317,0.0,0.2,stress_unobservable,0.0,True,226.45523317938006,1.1454974367423327
5,4,24,1.0,0.8766593956913065,0.0,0.2,stress_unobservable,0.0,True,241.43388576237987,1.21642749535616
5,4,24,1.0,0.9055134954534393,0.0,0.2,stress_unobservable,0.0,True,193.81673995312264,1.1589798148760666
5,4,24,1.0,0.7932657435137546,0.0,0.2,stress_unobservable,0.0,True,162.86558724337837,0.9727694160114974
5,4,24,1.0,0.8953154384396976,0.0,0.2,stress_unobservable,0.0,True,221.39702530114585,1.1241115211386914
5,4,24,1.0,0.8350182759570998,0.0,0.2,stress_unobservable,0.0,True,250.273076266487,1.0644013981747942
5,4,24,1.0,0.8832366941253819,0.0,0.2,stress_unobservable,0.0,True,269.1656794694288,1.0941320466039572
5,4,24,1.0,0.8630450832221437,0.0,0.2,stress_unobservable,0.0,True,193.85749773637863,1.0362782295849666
5,4,24,1.0,0.9012628780696061,0.0,0.2,stress_unobservable,0.0,True,183.24193655506605,1.0411109794199507
5,4,24,1.0,0.8872508152676997,0.0,0.2,stress_unobservable,0.0,True,224.36354046998787,1.1166134546436859
5,4,24,1.0,0.8587038736712552,0.0,0.2,stress_unobservable,0.0,True,203.47924979618807,0.9900651269867561
5,4,24,1.0,0.9203502682045133,0.5,0.2,stress_unobservable,0.0,True,273.74269703637265,0.9071616763257674
5,4,24,1.0,0.8649520567652679,0.5,0.2,stress_unobservable,0.0,True,205.95321786409778,0.7437426511817059
5,4,24,1.0,0.9008712709368533,0.5,0.2,stress_unobservable,0.0,True,260.03222842763665,0.7970369228402457
5,4,24,1.0,0.8015657811882171,0.5,0.2,stress_unobservable,0.0,True,194.89390647906106,0.736979828765654
5,4,24,1.0,0.8970544930351574,0.5,0.2,stress_unobservable,0.0,True,247.91127664370993,0.8499157050294935
5,4,24,1.0,0.8782492036415834,0.5,0.2,stress_unobservable,0.0,True,240.93627088251412,0.8000353684935118
5,4,24,1.0,0.826368628865409,0.5,0.2,stress_unobservable,0.0,True,248.92363032546388,0.7598874640829482
5,4,24,1.0,0.8224111622212399,0.5,0.2,stress_unobservable,0.0,True,197.49054571089223,0.8012880406504832
5,4,24,1.0,0.8861311693830968,0.5,0.2,stress_unobservable,0.0,True,232.96133690370522,0.7541801909494787
5,4,24,1.0,0.8842721596829634,0.5,0.2,stress_unobservable,0.0,True,228.5738546840691,0.6965591319131996
5,4,24,1.0,0.8685062417143369,0.5,0.2,stress_unobservable,0.0,True,208.8834194089714,0.7455596356424046
5,4,24,1.0,0.8818098970313455,0.5,0.2,stress_unobservable,0.0,True,246.39779938525916,0.8554914560958788
5,4,24,1.0,0.8717086411042557,0.5,0.2,stress_unobservable,0.0,True,216.26098279838538,0.7560925793958876
5,4,24,1.0,0.8875729809409889,0.5,0.2,stress_unobservable,0.0,True,205.97444580414907,0.7757249291607473
5,4,24,1.0,0.8817286950769738,0.5,0.2,stress_unobservable,0.0,True,229.25258448118026,0.7974695012756003
5,4,24,1.0,0.8899318371782494,0.5,0.2,stress_unobservable,0.0,True,244.65187753076594,0.833762387445432
5,4,24,1.0,0.912439031295798,0.5,0.2,stress_unobservable,0.0,True,219.3679951173908,0.8158888146252541
5,4,24,1.0,0.8711237351203991,0.5,0.2,stress_unobservable,0.0,True,235.53317670892736,0.8569844342619325
5,4,24,1.0,0.8462456358100664,0.5,0.2,stress_unobservable,0.0,True,204.80530374043877,0.8044747693361873
5,4,24,1.0,0.819553675381762,0.5,0.2,stress_unobservable,0.0,True,199.00799884658443,0.6383344845693307
5,4,24,1.0,0.9039390272004989,0.5,0.2,stress_unobservable,0.0,True,240.46181086067108,0.8133550230518239
5,4,24,1.0,0.8510731713350561,0.5,0.2,stress_unobservable,0.0,True,227.42986409633647,0.7148632351236924
5,4,24,1.0,0.8985627700615332,0.5,0.2,stress_unobservable,0.0,True,209.38360162946486,0.7780786842143681
5,4,24,1.0,0.9090732367037693,0.5,0.2,stress_unobservable,0.0,True,237.41467422432862,0.8491636509844008
5,4,24,1.0,0.8865352785362571,0.5,0.2,stress_unobservable,0.0,True,199.45238705637405,0.7879134208475344
5,4,24,1.0,0.901359869087109,0.5,0.2,stress_unobservable,0.0,True,253.47009015710722,0.9420342736619217
5,4,24,1.0,0.8239246901298145,0.5,0.2,stress_unobservable,0.0,True,223.61366194592415,0.7555693003588113
5,4,24,1.0,0.8634572683466001,0.5,0.2,stress_unobservable,0.0,True,224.06232014644644,0.688647025760437
5,4,24,1.0,0.9041220264975036,0.5,0.2,stress_unobservable,0.0,True,233.2595292744768,0.7980292516642012
5,4,24,1.0,0.8462696827533918,0.5,0.2,stress_unobservable,0.0,True,219.8208779579095,0.7447788638977266
5,4,24,1.0,0.8720903482846899,0.5,0.2,stress_unobservable,0.0,True,245.86473856899,0.8978893022245589
5,4,24,1.0,0.8950138233302902,0.5,0.2,stress_unobservable,0.0,True,252.64652069557428,0.8061396325158321
5,4,24,1.0,0.8557735929651558,0.5,0.2,stress_unobservable,0.0,True,255.67036298369464,0.8738627096469787
5,4,24,1.0,0.8386527515919214,0.5,0.2,stress_unobservable,0.0,True,152.4597955313205,0.5420338722766836
5,4,24,1.0,0.9080189930796826,0.5,0.2,stress_unobservable,0.0,True,251.42010655569052,0.9026963752027809
5,4,24,1.0,0.8824324910008832,0.5,0.2,stress_unobservable,0.0,True,244.0579428324276,0.8681754123249665
5,4,24,1.0,0.9146632139831965,0.5,0.2,stress_unobservable,0.0,True,184.80007403714302,0.7001242505461074
5,4,24,1.0,0.8670422452518408,0.5,0.2,stress_unobservable,0.0,True,202.69435955780642,0.8298042544157089
5,4,24,1.0,0.9347251023650647,0.5,0.2,stress_unobservable,0.0,True,262.2644028789394,0.9023997763060954
5,4,24,1.0,0.8761337429362965,0.5,0.2,stress_unobservable,0.0,True,160.75170488681093,0.6354742703383494
5,4,24,1.0,0.9208174277922306,0.5,0.2,stress_unobservable,0.0,True,213.09866793376165,0.7548232743974342
5,4,24,1.0,0.9251294640292601,0.5,0.2,stress_unobservable,0.0,True,246.3236303911321,0.8354302096503061
5,4,24,1.0,0.8617760892811616,0.5,0.2,stress_unobservable,0.0,True,218.62866339757215,0.7489217564290437
5,4,24,1.0,0.8785915051145784,0.5,0.2,stress_unobservable,0.0,True,210.73739641410862,0.8384056879955696
5,4,24,1.0,0.8801095596955638,0.5,0.2,stress_unobservable,0.0,True,253.14942511641036,0.838946338951337
5,4,24,1.0,0.8355892349725629,0.5,0.2,stress_unobservable,0.0,True,226.95783752193987,0.6870465829782407
5,4,24,1.0,0.8911417893006806,0.5,0.2,stress_unobservable,0.0,True,243.39011718379655,0.8589176814003832
5,4,24,1.0,0.8941859472052809,0.5,0.2,stress_unobservable,0.0,True,214.89559954563072,0.7363775006525017
5,4,24,1.0,0.8537544332049012,0.5,0.2,stress_unobservable,0.0,True,226.86711127729592,0.8215578930859959
5,4,24,1.0,0.8264117775530286,0.5,0.2,stress_unobservable,0.0,True,234.53200885363486,0.7379164908840583
5,4,24,1.0,0.8438179075768507,1.0,0.2,stress_unobservable,0.0,True,227.64245312472033,0.49331079916206644
5,4,24,1.0,0.9063551105784893,1.0,0.2,stress_unobservable,0.0,True,259.8877131977437,0.574347400407597
5,4,24,1.0,0.8841298729623231,1.0,0.2,stress_unobservable,0.0,True,223.88118874979642,0.484742563282176
5,4,24,1.0,0.9281479504037792,1.0,0.2,stress_unobservable,0.0,True,233.02764866485302,0.5374489753370664
5,4,24,1.0,0.8983404060773864,1.0,0.2,stress_unobservable,0.0,True,193.6153940591384,0.55
5,4,24,1.0,0.8863570460731073,1.0,0.2,stress_unobservable,0.0,True,234.22267752007818,0.4769206712737179
5,4,24,1.0,0.8933993025328865,1.0,0.2,stress_unobservable,0.0,True,257.668334391318,0.5653757681073757
5,4,24,1.0,0.8748156459060189,1.0,0.2,stress_unobservable,0.0,True,258.43003908878586,0.4855945469690637
5,4,24,1.0,0.908266443855822,1.0,0.2,stress_unobservable,0.0,True,237.01078141840892,0.4567413977668208
5,4,24,1.0,0.8978805185732337,1.0,0.2,stress_unobservable,0.0,True,237.13719188176802,0.4357444305461897
5,4,24,1.0,0.872073674148609,1.0,0.2,stress_unobservable,0.0,True,242.9572073668194,0.5064478035020741
5,4,24,1.0,0.8260284362133274,1.0,0.2,stress_unobservable,0.0,True,227.2023675371631,0.5283776114240296
5,4,24,1.0,0.8674575802749998,1.0,0.2,stress_unobservable,0.0,True,232.29362556235284,0.5471968670640678
5,4,24,1.0,0.9250174531379804,1.0,0.2,stress_unobservable,0.0,True,229.22995555658628,0.5395972069191366
5,4,24,1.0,0.9034999246202544,1.0,0.2,stress_unobservable,0.0,True,237.8847289666259,0.5199766936090178
5,4,24,1.0,0.872354400722352,1.0,0.2,stress_unobservable,0.0,True,206.1298226785159,0.41442598483240567
5,4,24,1.0,0.7478872567269662,1.0,0.2,stress_unobservable,0.0,True,184.03701826061848,0.2750010099796235
5,4,24,1.0,0.8909874782618852,1.0,0.2,stress_unobservable,0.0,True,207.3295820240961,0.5175922018477633
5,4,24,1.0,0.872736925191724,1.0,0.2,stress_unobservable,0.0,True,231.22146924378796,0.5237164254364748
5,4,24,1.0,0.8192636075695835,1.0,0.2,stress_unobservable,0.0,True,208.69812931376075,0.2362577633142034
5,4,24,1.0,0.9030663829435484,1.0,0.2,stress_unobservable,0.0,True,199.48164409571217,0.49873356355385184
5,4,24,1.0,0.8329711617228541,1.0,0.2,stress_unobservable,0.0,True,196.04376890333018,0.4681278995172272
5,4,24,1.0,0.8919940174591823,1.0,0.2,stress_unobservable,0.0,True,246.06293911456225,0.5299407152256839
5,4,24,1.0,0.929855710068858,1.0,0.2,stress_unobservable,0.0,True,192.1429357964265,0.47542683428967175
5,4,24,1.0,0.9143711105578544,1.0,0.2,stress_unobservable,0.0,True,221.00077032047443,0.4960779261737438
5,4,24,1.0,0.8678035033996733,1.0,0.2,stress_unobservable,0.0,True,248.9194973213825,0.5368807038227617
5,4,24,1.0,0.8482346522145802,1.0,0.2,stress_unobservable,0.0,True,206.0209010677812,0.4008053654481073
5,4,24,1.0,0.8323995309327218,1.0,0.2,stress_unobservable,0.0,True,226.7870789757443,0.43394613377289104
5,4,24,1.0,0.8562037846766315,1.0,0.2,stress_unobservable,0.0,True,196.18573006652053,0.4364127694286837
5,4,24,1.0,0.9425730167441798,1.0,0.2,stress_unobservable,0.0,True,274.77697136615757,0.5212403526192759
5,4,24,1.0,0.9267054106504806,1.0,0.2,stress_unobservable,0.0,True,237.98193084411014,0.5660923967081395
5,4,24,1.0,0.8247534218197536,1.0,0.2,stress_unobservable,0.0,True,215.78892025571523,0.4758013221056483
5,4,24,1.0,0.89550489784146,1.0,0.2,stress_unobservable,0.0,True,171.3585589682825,0.377226861638004
5,4,24,1.0,0.835003193641977,1.0,0.2,stress_unobservable,0.0,True,201.99648158839884,0.55
5,4,24,1.0,0.8319025629843736,1.0,0.2,stress_unobservable,0.0,True,238.68083244587183,0.5356847040210897
5,4,24,1.0,0.9068872080854398,1.0,0.2,stress_unobservable,0.0,True,236.38677363617842,0.5063083546868495
5,4,24,1.0,0.9147849358100423,1.0,0.2,stress_unobservable,0.0,True,231.92207939977664,0.5484197997466927
5,4,24,1.0,0.9040564133714406,1.0,0.2,stress_unobservable,0.0,True,261.5161540944481,0.44895163098816804
5,4,24,1.0,0.8375163125860389,1.0,0.2,stress_unobservable,0.0,True,234.9869883285994,0.4447049393306609
5,4,24,1.0,0.899720584856242,1.0,0.2,stress_unobservable,0.0,True,248.50301554538942,0.561837917565969
5,4,24,1.0,0.8695616517884078,1.0,0.2,stress_unobservable,0.0,True,239.21758981908968,0.5180494765842916
5,4,24,1.0,0.8404486675376582,1.0,0.2,stress_unobservable,0.0,True,216.58244769687224,0.4955326870065936
5,4,24,1.0,0.9182178619696513,1.0,0.2,stress_unobservable,0.0,True,275.7539379014806,0.5870657560976223
5,4,24,1.0,0.8665626930994923,1.0,0.2,stress_unobservable,0.0,True,246.99993467677672,0.5367812688660496
5,4,24,1.0,0.8578246533622662,1.0,0.2,stress_unobservable,0.0,True,184.62156856964046,0.3567218346456944
5,4,24,1.0,0.9024427050209335,1.0,0.2,stress_unobservable,0.0,True,251.24004648109104,0.4553213884537911
5,4,24,1.0,0.8473717418262516,1.0,0.2,stress_unobservable,0.0,True,224.99032352976747,0.3973618387728586
5,4,24,1.0,0.7690695244680861,1.0,0.2,stress_unobservable,0.0,True,199.61676745916833,0.2829407250685728
5,4,24,1.0,0.87647236677735,1.0,0.2,stress_unobservable,0.0,True,213.24392437321737,0.55
5,4,24,1.0,0.8136902503591174,1.0,0.2,stress_unobservable,0.0,True,175.28042848868748,0.4934270597401763
5,4,24,1.0,0.8331464837602142,1.5,0.2,stress_unobservable,0.0,True,218.10083610764565,0.07618036828098346
5,4,24,1.0,0.8411289316323319,1.5,0.2,stress_unobservable,0.0,True,204.07533105814602,0.058238977847386186
5,4,24,1.0,0.8480702858053168,1.5,0.2,stress_unobservable,0.0,True,220.40357850818,0.11136494539644087
5,4,24,1.0,0.8412711754303185,1.5,0.2,stress_unobservable,0.0,True,241.0332175006026,0.09295488961107029
5,4,24,1.0,0.8552945826092084,1.5,0.2,stress_unobservable,0.0,True,185.55426778721306,0.2299881215979399
5,4,24,1.0,0.9243723179085351,1.5,0.2,stress_unobservable,0.0,True,258.6096997854085,0.18243144755090263
5,4,24,1.0,0.8871180039590331,1.5,0.2,stress_unobservable,0.0,True,219.12618362283877,0.21101794697756138
5,4,24,1.0,0.858404494775926,1.5,0.2,stress_unobservable,0.0,True,178.37708092965687,0.07073991831003701
5,4,24,1.0,0.7930352815590278,1.5,0.2,stress_unobservable,0.0,True,204.74515823208037,0.16383696295932704
5,4,24,1.0,0.8604459162113862,1.5,0.2,stress_unobservable,0.0,True,202.62319803553152,0.25980346550260824
5,4,24,1.0,0.8851009314172054,1.5,0.2,stress_unobservable,0.0,True,188.95978999324967,0.1423228631671996
5,4,24,1.0,0.8835920931262274,1.5,0.2,stress_unobservable,0.0,True,185.30740212282856,0.17826228433397573
5,4,24,1.0,0.9183182335153748,1.5,0.2,stress_unobservable,0.0,True,238.89311332244674,0.19387834598093434
5,4,24,1.0,0.8686366602291721,1.5,0.2,stress_unobservable,0.0,True,174.0250737868957,0.1587638210536645
5,4,24,1.0,0.8573809827129849,1.5,0.2,stress_unobservable,0.0,True,242.5132813130317,0.14988081472808112
5,4,24,1.0,0.8793776116531485,1.5,0.2,stress_unobservable,0.0,True,249.29930564351528,0.2607182643584036
5,4,24,1.0,0.844259732116967,1.5,0.2,stress_unobservable,0.0,True,230.63709285031257,0.16055655616695713
5,4,24,1.0,0.8846307347226209,1.5,0.2,stress_unobservable,0.0,True,212.88335001792848,0.16830950751576879
5,4,24,1.0,0.8928102485973427,1.5,0.2,stress_unobservable,0.0,True,264.3951890666383,0.19836761070643155
5,4,24,1.0,0.890320683164075,1.5,0.2,stress_unobservable,0.0,True,262.91382286465,0.24293651460795473
5,4,24,1.0,0.8925253418549731,1.5,0.2,stress_unobservable,0.0,True,265.4056218323609,0.2103058107647819
5,4,24,1.0,0.8918949770365374,1.5,0.2,stress_unobservable,0.0,True,210.43778275768153,0.16782118803678447
5,4,24,1.0,0.8738621515445658,1.5,0.2,stress_unobservable,0.0,True,256.41933041011504,0.20594694175327066
5,4,24,1.0,0.8884869522631146,1.5,0.2,stress_unobservable,0.0,True,183.26302387085138,0.1571937142449814
5,4,24,1.0,0.8906135617434152,1.5,0.2,stress_unobservable,0.0,True,228.52284024570662,0.22052775176429906
5,4,24,1.0,0.8558196201364111,1.5,0.2,stress_unobservable,0.0,True,220.69945189835863,0.0597198911121557
5,4,24,1.0,0.8319313294335274,1.5,0.2,stress_unobservable,0.0,True,220.01180843787313,0.06970674413744016
5,4,24,1.0,0.9104104381507468,1.5,0.2,stress_unobservable,0.0,True,241.103768651182,0.15562759803895254
5,4,24,1.0,0.928217154595735,1.5,0.2,stress_unobservable,0.0,True,253.74188795807666,0.3150131614563669
5,4,24,1.0,0.8459619197531109,1.5,0.2,stress_unobservable,0.0,True,216.49988636780722,0.13420280906402748
5,4,24,1.0,0.8583889450114466,1.5,0.2,stress_unobservable,0.0,True,154.66389325193384,0.13934478317650978
5,4,24,1.0,0.8763312561314152,1.5,0.2,stress_unobservable,0.0,True,209.26993733474796,0.09119218140072505
5,4,24,1.0,0.9128816490911243,1.5,0.2,stress_unobservable,0.0,True,241.1874982194065,0.14199578625623493
5,4,24,1.0,0.8810797861479512,1.5,0.2,stress_unobservable,0.0,True,211.42531014340307,0.08596194286026054
5,4,24,1.0,0.9373483097008508,1.5,0.2,stress_unobservable,0.0,True,249.3846382013272,0.2554190699522343
5,4,24,1.0,0.8917261678306576,1.5,0.2,stress_unobservable,0.0,True,274.03183809277766,0.30277093613714995
5,4,24,1.0,0.8647076191828635,1.5,0.2,stress_unobservable,0.0,True,260.0955907792287,0.20619215706190008
5,4,24,1.0,0.9028469601011594,1.5,0.2,stress_unobservable,0.0,True,266.53957168200424,0.2679845856692845
5,4,24,1.0,0.8503825661595006,1.5,0.2,stress_unobservable,0.0,True,261.6760162976276,0.23443150332020946
5,4,24,1.0,0.8695807289043835,1.5,0.2,stress_unobservable,0.0,True,282.2598477460866,0.24199008004378147
5,4,24,1.0,0.8677171468243798,1.5,0.2,stress_unobservable,0.0,True,204.0050798206882,0.1402174682535649
5,4,24,1.0,0.8881999118912325,1.5,0.2,stress_unobservable,0.0,True,219.80606757234324,0.10574885197289019
5,4,24,1.0,0.8641140469820623,1.5,0.2,stress_unobservable,0.0,True,200.58873735947014,0.10208411523492883
5,4,24,1.0,0.8866284214156052,1.5,0.2,stress_unobservable,0.0,True,229.88974557399953,0.16218892898439352
5,4,24,1.0,0.8535026223163165,1.5,0.2,stress_unobservable,0.0,True,224.94903357775473,0.14125655127755649
5,4,24,1.0,0.8669720354229445,1.5,0.2,stress_unobservable,0.0,True,149.6391978944745,0.02236378836698949
5,4,24,1.0,0.882841190235838,1.5,0.2,stress_unobservable,0.0,True,186.92720588358875,0.0358193032325953
5,4,24,1.0,0.9079266044199366,1.5,0.2,stress_unobservable,0.0,True,247.77008525338522,0.12553123569280528
5,4,24,1.0,0.9344736609612521,1.5,0.2,stress_unobservable,0.0,True,258.41481957547694,0.2404448814596733
5,4,24,1.0,0.8735446950458261,1.5,0.2,stress_unobservable,0.0,True,210.43716705001566,0.16534804956600446
5,4,24,1.0,0.9064372879422333,2.0,0.2,feasible_hard,0.001953125,True,297.6350886158897,0.0
5,4,24,1.0,0.925952094331115,2.0,0.2,stress_unobservable,0.0,True,271.43748237508976,0.016953309167074826
5,4,24,1.0,0.8484772567197413,2.0,0.2,feasible_hard,0.0107421875,True,230.06711076831698,0.0
5,4,24,1.0,0.7968746234276824,2.0,0.2,feasible_hard,0.0205078125,True,168.41645188493231,0.0
5,4,24,1.0,0.8798467283812539,2.0,0.2,feasible_hard,0.017578125,True,194.02874264942494,0.0
5,4,24,1.0,0.8698526152081907,2.0,0.2,feasible_hard,0.00390625,True,259.94255977670406,0.0
5,4,24,1.0,0.8619220832851155,2.0,0.2,feasible_hard,0.0107421875,True,216.53590628670696,0.0
5,4,24,1.0,0.8703587765947746,2.0,0.2,feasible_hard,0.0048828125,True,271.06044117216925,0.0
5,4,24,1.0,0.8736375925713122,2.0,0.2,feasible_hard,0.005859375,True,224.9919063480894,0.0
5,4,24,1.0,0.8570362922487181,2.0,0.2,feasible_hard,0.0048828125,True,267.03229679065834,0.0
5,4,24,1.0,0.8725390588366349,2.0,0.2,feasible_hard,0.00390625,True,258.45600188188354,0.0
5,4,24,1.0,0.82063862911766,2.0,0.2,feasible_hard,0.009765625,True,208.48945239951576,0.0
5,4,24,1.0,0.880170999127961,2.0,0.2,feasible_hard,0.0068359375,True,211.55893745964272,0.0
5,4,24,1.0,0.8417722082824777,2.0,0.2,feasible_hard,0.0205078125,True,220.21496012192782,0.0
5,4,24,1.0,0.9090029112037387,2.0,0.2,feasible_hard,0.009765625,True,201.87615775691174,0.0
5,4,24,1.0,0.8819187978101223,2.0,0.2,feasible_hard,0.021484375,True,161.9001356283611,0.0
5,4,24,1.0,0.8870591954755541,2.0,0.2,feasible_hard,0.009765625,True,232.6339143590961,0.0
5,4,24,1.0,0.8408911829064883,2.0,0.2,feasible_hard,0.0283203125,True,161.90081393931737,0.0
5,4,24,1.0,0.9007067031286967,2.0,0.2,stress_unobservable,0.0,True,279.973594659813,0.00904279368862837
5,4,24,1.0,0.9489572166536071,2.0,0.2,stress_unobservable,0.0,True,278.7212771367367,0.014232856307472397
5,4,24,1.0,0.8937190612544187,2.0,0.2,feasible_hard,0.0009765625,True,296.9674883779076,0.0
5,4,24,1.0,0.8613672202159997,2.0,0.2,stress_unobservable,0.0,True,258.32442334119514,0.017608650250195423
5,4,24,1.0,0.8641722031913611,2.0,0.2,feasible_hard,0.0009765625,True,262.73318512842684,0.0
5,4,24,1.0,0.8672906359129128,2.0,0.2,stress_unobservable,0.0,True,251.81496822012258,0.01065600460444277
5,4,24,1.0,0.8721238713266881,2.0,0.2,feasible_hard,0.0029296875,True,233.10125647501386,0.0
5,4,24,1.0,0.9105762297514738,2.0,0.2,stress_unobservable,0.0,True,235.60132022095218,0.02533478668274336
5,4,24,1.0,0.8670719830194273,2.0,0.2,feasible_hard,0.00390625,True,252.13367134181067,0.0
5,4,24,1.0,0.8413928068197581,2.0,0.2,feasible_hard,0.02734375,True,157.93150487665247,0.0
5,4,24,1.0,0.8481297892005285,2.0,0.2,feasible_hard,0.005859375,True,260.08307696967034,0.0
5,4,24,1.0,0.9105946639015777,2.0,0.2,feasible_hard,0.001953125,True,288.9931407538228,0.0
5,4,24,1.0,0.8825990927097569,2.0,0.2,feasible_hard,0.0146484375,True,240.76687597290226,0.0
5,4,24,1.0,0.8561918396390709,2.0,0.2,feasible_hard,0.0078125,True,270.84379141256477,0.0
5,4,24,1.0,0.8672753718381013,2.0,0.2,feasible_hard,0.001953125,True,252.81419145771326,0.0
5,4,24,1.0,0.8728710683684888,2.0,0.2,feasible_hard,0.001953125,True,252.16030158876637,0.0
5,4,24,1.0,0.891998901800778,2.0,0.2,feasible_hard,0.00390625,True,275.4427211091333,0.0
5,4,24,1.0,0.7623358533488154,2.0,0.2,feasible_hard,0.01171875,True,201.52536931867286,0.0
5,4,24,1.0,0.8711180930992757,2.0,0.2,stress_unobservable,0.0,True,234.88797620266655,0.005364209761162642
