instance,planner,budget,n_seeds,score_mean,score_std,score_sem,loss_mean,loss_std,loss_sem,violation_mean,feasible_rate,sample_feasible_fraction_mean
bsp_hard_H6_A6_S120,open_loop_mcts,10000,20,1608.4882438097968,974.7509003427164,217.9609274295437,597.7578222644363,235.09123537539855,52.56799832137944,1.1539598585352806,0.9,0.08000000000000002
bsp_hard_H6_A6_S120,random,100,20,771.5824622521732,442.28424099777936,98.8977628247934,436.39046177744405,36.957412146316265,8.263928583163956,0.41304369069461444,0.9,0.08000000000000002
bsp_hard_H6_A6_S120,random,500,20,588.0975553077096,4.692272221230704,1.0492239655605786,418.938450234175,2.3754446323598373,0.5311655674743593,0.6478281385779994,0.95,0.08000000000000002
bsp_hard_H6_A6_S120,random,1000,20,585.6374682325534,1.9394110790130281,0.43366550089893463,417.3152423109688,1.75942030555877,0.3934183404222861,0.0,1.0,0.08000000000000002
bsp_hard_H6_A6_S120,random,5000,20,584.0652951095647,0.36586616027998037,0.08181016050528696,415.8860935301549,0.3327615944985784,0.07440775456000413,0.0,1.0,0.08000000000000002
bsp_hard_H6_A6_S120,random,10000,20,583.9766602601147,0.3557094107946257,0.07953904227731805,415.8054786030775,0.3235238553453025,0.0723421332894905,0.0,1.0,0.08000000000000002
bsp_hard_H8_A6_S120,beam,100,20,355.9931025826182,0.0,0.0,131.42243089915289,0.0,0.0,0.0,1.0,0.08000000000000002
bsp_hard_H8_A6_S120,beam,500,20,355.09495012591316,0.0,0.0,130.6026180814161,0.0,0.0,0.0,1.0,0.08000000000000002
bsp_hard_H8_A6_S120,beam,1000,20,355.09495012591316,0.0,0.0,130.6026180814161,0.0,0.0,0.0,1.0,0.08000000000000002
bsp_hard_H8_A6_S120,beam,5000,20,355.09495012591316,0.0,0.0,130.6026180814161,0.0,0.0,0.0,1.0,0.08000000000000002
bsp_hard_H8_A6_S120,beam,10000,20,355.09495012591316,0.0,0.0,130.6026180814161,0.0,0.0,0.0,1.0,0.08000000000000002
bsp_hard_H8_A6_S120,cem,100,20,457.69674110771246,85.61071725560397,19.143138338604473,208.15000719529544,109.43899257622269,24.471302678952874,0.0,1.0,0.08000000000000002
bsp_hard_H8_A6_S120,cem,500,20,357.8406648606425,2.43640504683922,0.5447967305456055,130.63587916920136,2.195609037946317,0.49095310608608794,0.0,1.0,0.08000000000000002
bsp_hard_H8_A6_S120,cem,1000,20,348.28717199235405,33.26048343063256,7.437270191539981,127.67932587311847,6.625759767730938,1.4815649243229594,0.0,1.0,0.08000000000000002
bsp_hard_H8_A6_S120,cem,5000,20,229.11954140255494,53.512921838741654,11.965853090605938,104.4314043165402,10.099154557575474,2.2582396106015574,0.0,1.0,0.08000000000000002
bsp_hard_H8_A6_S120,cem,10000,20,229.11954140255494,53.512921838741654,11.965853090605938,104.4314043165402,10.099154557575474,2.2582396106015574,0.0,1.0,0.08000000000000002
bsp_hard_H8_A6_S120,evolutionary,100,20,458.82083446840124,94.94555851238624,21.230472299537944,233.08813120440632,122.73166782061277,27.443635223881362,0.0,1.0,0.08000000000000002
bsp_hard_H8_A6_S120,evolutionary,500,20,356.286244499341,1.9987351424253232,0.44693076474807464,129.05330924411274,2.1084977686593853,0.4714744341129011,0.0,1.0,0.08000000000000002
bsp_hard_H8_A6_S120,evolutionary,1000,20,355.24726601799745,1.5720328176524951,0.351517224313151,128.1594085165288,1.8077701251968346,0.4042296887633427,0.0,1.0,0.08000000000000002
bsp_hard_H8_A6_S120,evolutionary,5000,20,251.18463420849017,69.02220288299276,15.433833760315377,108.70799638149838,13.276970356403455,2.968820825216773,0.0,1.0,0.08000000000000002
