instance,domain,variant,horizon,action_count,scenario_count,budget,seed,target_fraction,sample_feasible_fraction,calibration_status,calibration_file,planner,selector,sequence,score,evaluations,runtime_sec,mean,worst,prob_catastrophic,prob_degraded,prob_rejected,prob_shortage,var01,cvar01,var05,cvar05,var10,cvar10,var25,cvar25,wowa_mild,wowa_balanced,wowa_severe,robust20,calibration_score,viol_catastrophic,viol_degraded,viol_rejected,viol_shortage,viol_calibration_score,violation_score,feasible
bsp_hard_H6_A6_S120,bsp,hard,6,6,120,100,0,0.08,0.08,ok,calibrations/calibration_bsp_hard_H6_A6_S120_seed0.json,random,governed_wowa_balanced,standard|standard|mild_plus|standard_plus|gentle|gentle,590.8318845974746,100,0.19533371925354004,421.97315529645346,878.3601455,0.0,0.411764705882353,0.411764705882353,0.411764705882353,861.6161454999999,863.7451323989186,861.6161454999999,862.0419428797837,861.6161454999999,861.8290441898916,853.6760875,859.2280105834318,512.3685731947247,590.8318845974746,732.2398575922316,859.8346340157616,2.475686326992582,0.0,0.0,0.0,0.0,0.0,0.0,True
bsp_hard_H6_A6_S120,bsp,hard,6,6,120,100,0,0.08,0.08,ok,calibrations/calibration_bsp_hard_H6_A6_S120_seed0.json,beam,governed_wowa_balanced,strong|standard_plus|gentle|gentle|gentle|gentle,591.5646187783985,116,0.20848798751831055,422.6648313116923,879.932355,0.0,0.411764705882353,0.411764705882353,0.411764705882353,862.3819550000001,864.706181329605,862.3819550000001,862.846800265921,862.3819550000001,862.6143776329604,854.4233750000001,859.9958601362131,513.0850268987695,591.5646187783985,733.0050966724259,860.605801387165,2.475694815962235,0.0,0.0,0.0,0.0,0.0,0.0,True
bsp_hard_H6_A6_S120,bsp,hard,6,6,120,100,0,0.08,0.08,ok,calibrations/calibration_bsp_hard_H6_A6_S120_seed0.json,cem,governed_wowa_balanced,gentle|strong|gentle|mild_plus|gentle|standard,591.186897623882,100,0.19624781608581543,422.28411658785166,880.9025852500001,0.0,0.411764705882353,0.411764705882353,0.411764705882353,861.94098525,864.6068805833061,861.94098525,862.4741643166612,861.94098525,862.2075747833305,853.9946062500001,859.5723577061154,512.7104670127777,591.186897623882,732.626413016764,860.1848162009284,2.4756919790452465,0.0,0.0,0.0,0.0,0.0,0.0,True
bsp_hard_H6_A6_S120,bsp,hard,6,6,120,100,0,0.08,0.08,ok,calibrations/calibration_bsp_hard_H6_A6_S120_seed0.json,evolutionary,governed_wowa_balanced,standard|standard|mild_plus|standard_plus|gentle|gentle,590.8318845974746,100,0.20255017280578613,421.97315529645346,878.3601455,0.0,0.411764705882353,0.411764705882353,0.411764705882353,861.6161454999999,863.7451323989186,861.6161454999999,862.0419428797837,861.6161454999999,861.8290441898916,853.6760875,859.2280105834318,512.3685731947247,590.8318845974746,732.2398575922316,859.8346340157616,2.475686326992582,0.0,0.0,0.0,0.0,0.0,0.0,True
bsp_hard_H6_A6_S120,bsp,hard,6,6,120,100,0,0.08,0.08,ok,calibrations/calibration_bsp_hard_H6_A6_S120_seed0.json,open_loop_mcts,governed_wowa_balanced,gentle|protect|standard|gentle|mild_plus|gentle,1728.395879402627,100,0.21192145347595215,509.8124933524993,9843.431458500001,0.039485407649415764,0.1048893179780705,0.11307159192047772,0.11307159192047772,9362.9621355,9820.386468842275,794.3082585,7539.114812967074,786.1658585,4163.292109895654,94.04773549999999,1817.3611410071876,1246.2794642335803,1728.395879402627,3064.9597762387075,2248.189492383984,1.0636783625818274,0.0,0.0,0.0,0.0,0.0,0.0,True
bsp_hard_H6_A6_S120,bsp,hard,6,6,120,500,0,0.08,0.08,ok,calibrations/calibration_bsp_hard_H6_A6_S120_seed0.json,random,governed_wowa_balanced,mild_plus|gentle|standard|mild_plus|standard|standard,590.1762040927252,500,1.0195438861846924,421.33966495381077,879.0081150000001,0.0,0.411764705882353,0.411764705882353,0.411764705882353,860.852915,863.3235709026196,860.852915,861.3470461805241,860.852915,861.099980590262,852.941375,858.4873300796327,511.72763018070765,590.1762040927252,731.5620583612609,859.0952678820214,2.475680640058656,0.0,0.0,0.0,0.0,0.0,0.0,True
bsp_hard_H6_A6_S120,bsp,hard,6,6,120,500,0,0.08,0.08,ok,calibrations/calibration_bsp_hard_H6_A6_S120_seed0.json,beam,governed_wowa_balanced,standard_plus|standard|standard|gentle|gentle|gentle,583.5364905840331,442,0.8447425365447998,415.40513667708274,873.294712,0.0,0.411764705882353,0.411764705882353,0.411764705882353,853.325112,856.342199380035,853.325112,853.9285294760072,853.325112,853.6268207380035,845.7846,851.0969579871676,505.4440734680547,583.5364905840331,724.322251607061,851.6830082712154,2.475615581372889,0.0,0.0,0.0,0.0,0.0,0.0,True
bsp_hard_H6_A6_S120,bsp,hard,6,6,120,500,0,0.08,0.08,ok,calibrations/calibration_bsp_hard_H6_A6_S120_seed0.json,cem,governed_wowa_balanced,standard|gentle|gentle|standard_plus|standard|gentle,584.9185933212177,500,1.0274555683135986,416.6621829976124,874.897306,0.0,0.411764705882353,0.411764705882353,0.411764705882353,854.927706,857.9447933800349,854.927706,855.5311234760072,854.927706,855.2294147380037,847.30605,852.6742759753063,506.768719615625,584.9185933212177,725.8093574666328,853.2663081182603,2.475629754430094,0.0,0.0,0.0,0.0,0.0,0.0,True
bsp_hard_H6_A6_S120,bsp,hard,6,6,120,500,0,0.08,0.08,ok,calibrations/calibration_bsp_hard_H6_A6_S120_seed0.json,evolutionary,governed_wowa_balanced,standard|standard|gentle|standard_plus|gentle|gentle,584.1524276734308,500,1.0191164016723633,415.9653421025361,874.0089115,0.0,0.411764705882353,0.411764705882353,0.411764705882353,854.0393115,857.0563988800352,854.0393115,854.6427289760072,854.0393115,854.3410202380036,846.4626374999999,851.7998931775338,506.034404903385,584.1524276734308,724.984983566218,852.3886092900074,2.475621897626643,0.0,0.0,0.0,0.0,0.0,0.0,True
bsp_hard_H6_A6_S120,bsp,hard,6,6,120,500,0,0.08,0.08,ok,calibrations/calibration_bsp_hard_H6_A6_S120_seed0.json,open_loop_mcts,governed_wowa_balanced,gentle|protect|standard|gentle|mild_plus|gentle,1728.395879402627,500,1.0526673793792725,509.8124933524993,9843.431458500001,0.039485407649415764,0.1048893179780705,0.11307159192047772,0.11307159192047772,9362.9621355,9820.386468842275,794.3082585,7539.114812967074,786.1658585,4163.292109895654,94.04773549999999,1817.3611410071876,1246.2794642335803,1728.395879402627,3064.9597762387075,2248.189492383984,1.0636783625818274,0.0,0.0,0.0,0.0,0.0,0.0,True
bsp_hard_H6_A6_S120,bsp,hard,6,6,120,1000,0,0.08,0.08,ok,calibrations/calibration_bsp_hard_H6_A6_S120_seed0.json,random,governed_wowa_balanced,gentle|standard_plus|gentle|mild_plus|standard_plus|mild_plus,589.1605055982646,1000,2.021738052368164,420.60107450771045,879.300591,0.0,0.411764705882353,0.411764705882353,0.411764705882353,859.734191,862.597925211907,859.734191,860.3069378423813,859.734191,860.0205644211906,851.9096750000001,857.411436818928,510.8693974061809,589.1605055982646,730.3072727878625,858.0168900774665,2.475673546630195,0.0,0.0,0.0,0.0,0.0,0.0,True
bsp_hard_H6_A6_S120,bsp,hard,6,6,120,1000,0,0.08,0.08,ok,calibrations/calibration_bsp_hard_H6_A6_S120_seed0.json,beam,governed_wowa_balanced,standard_plus|standard|standard|gentle|gentle|gentle,583.5364905840331,442,0.8332855701446533,415.40513667708274,873.294712,0.0,0.411764705882353,0.411764705882353,0.411764705882353,853.325112,856.342199380035,853.325112,853.9285294760072,853.325112,853.6268207380035,845.7846,851.0969579871676,505.4440734680547,583.5364905840331,724.322251607061,851.6830082712154,2.475615581372889,0.0,0.0,0.0,0.0,0.0,0.0,True
bsp_hard_H6_A6_S120,bsp,hard,6,6,120,1000,0,0.08,0.08,ok,calibrations/calibration_bsp_hard_H6_A6_S120_seed0.json,cem,governed_wowa_balanced,standard|standard_plus|gentle|standard|gentle|gentle,583.9120619800074,1000,2.0243427753448486,415.74672535113973,873.7301994999999,0.0,0.411764705882353,0.411764705882353,0.411764705882353,853.7605995,856.777686880035,853.7605995,854.3640169760073,853.7605995,854.0623082380037,846.1980374999999,851.5255770056835,505.8040316603292,583.9120619800074,724.7263564602057,852.1132527948691,2.475619432747129,0.0,0.0,0.0,0.0,0.0,0.0,True
bsp_hard_H6_A6_S120,bsp,hard,6,6,120,1000,0,0.08,0.08,ok,calibrations/calibration_bsp_hard_H6_A6_S120_seed0.json,evolutionary,governed_wowa_balanced,standard|standard|standard_plus|gentle|gentle|gentle,583.7768562774565,1000,2.011592149734497,415.62375342847923,873.573424,0.0,0.411764705882353,0.411764705882353,0.411764705882353,853.6038239999999,856.6209113800351,853.6038239999999,854.2072414760071,853.6038239999999,853.9055327380033,846.0492,851.3712741590176,505.6744467111103,583.7768562774565,724.5808787130737,851.9583647663535,2.4756180462524027,0.0,0.0,0.0,0.0,0.0,0.0,True
bsp_hard_H6_A6_S120,bsp,hard,6,6,120,1000,0,0.08,0.08,ok,calibrations/calibration_bsp_hard_H6_A6_S120_seed0.json,open_loop_mcts,governed_wowa_balanced,gentle|protect|standard|gentle|mild_plus|gentle,1728.395879402627,1000,2.046123504638672,509.8124933524993,9843.431458500001,0.039485407649415764,0.1048893179780705,0.11307159192047772,0.11307159192047772,9362.9621355,9820.386468842275,794.3082585,7539.114812967074,786.1658585,4163.292109895654,94.04773549999999,1817.3611410071876,1246.2794642335803,1728.395879402627,3064.9597762387075,2248.189492383984,1.0636783625818274,0.0,0.0,0.0,0.0,0.0,0.0,True
bsp_hard_H6_A6_S120,bsp,hard,6,6,120,5000,0,0.08,0.08,ok,calibrations/calibration_bsp_hard_H6_A6_S120_seed0.json,random,governed_wowa_balanced,standard_plus|gentle|standard|gentle|standard|gentle,584.3026562318202,5000,10.181414604187012,416.101977572159,874.1831065,0.0,0.411764705882353,0.411764705882353,0.411764705882353,854.2135065,857.2305938800351,854.2135065,854.8169239760072,854.2135065,854.5152152380035,846.6280125,851.9713407849398,506.1783881802947,584.3026562318202,725.146625507476,852.5607070994685,2.4756234381763393,0.0,0.0,0.0,0.0,0.0,0.0,True
bsp_hard_H6_A6_S120,bsp,hard,6,6,120,5000,0,0.08,0.08,ok,calibrations/calibration_bsp_hard_H6_A6_S120_seed0.json,beam,governed_wowa_balanced,standard_plus|standard|standard|gentle|gentle|gentle,583.5364905840331,442,0.8431432247161865,415.40513667708274,873.294712,0.0,0.411764705882353,0.411764705882353,0.411764705882353,853.325112,856.342199380035,853.325112,853.9285294760072,853.325112,853.6268207380035,845.7846,851.0969579871676,505.4440734680547,583.5364905840331,724.322251607061,851.6830082712154,2.475615581372889,0.0,0.0,0.0,0.0,0.0,0.0,True
bsp_hard_H6_A6_S120,bsp,hard,6,6,120,5000,0,0.08,0.08,ok,calibrations/calibration_bsp_hard_H6_A6_S120_seed0.json,cem,governed_wowa_balanced,standard|standard_plus|gentle|standard|gentle|gentle,583.9120619800074,5000,10.183720827102661,415.74672535113973,873.7301994999999,0.0,0.411764705882353,0.411764705882353,0.411764705882353,853.7605995,856.777686880035,853.7605995,854.3640169760073,853.7605995,854.0623082380037,846.1980374999999,851.5255770056835,505.8040316603292,583.9120619800074,724.7263564602057,852.1132527948691,2.475619432747129,0.0,0.0,0.0,0.0,0.0,0.0,True
bsp_hard_H6_A6_S120,bsp,hard,6,6,120,5000,0,0.08,0.08,ok,calibrations/calibration_bsp_hard_H6_A6_S120_seed0.json,evolutionary,governed_wowa_balanced,standard_plus|standard|standard|gentle|gentle|gentle,583.5364905840331,5000,9.9471435546875,415.40513667708274,873.294712,0.0,0.411764705882353,0.411764705882353,0.411764705882353,853.325112,856.342199380035,853.325112,853.9285294760072,853.325112,853.6268207380035,845.7846,851.0969579871676,505.4440734680547,583.5364905840331,724.322251607061,851.6830082712154,2.475615581372889,0.0,0.0,0.0,0.0,0.0,0.0,True
bsp_hard_H6_A6_S120,bsp,hard,6,6,120,5000,0,0.08,0.08,ok,calibrations/calibration_bsp_hard_H6_A6_S120_seed0.json,open_loop_mcts,governed_wowa_balanced,gentle|protect|standard|gentle|mild_plus|gentle,1728.395879402627,5000,10.219008684158325,509.8124933524993,9843.431458500001,0.039485407649415764,0.1048893179780705,0.11307159192047772,0.11307159192047772,9362.9621355,9820.386468842275,794.3082585,7539.114812967074,786.1658585,4163.292109895654,94.04773549999999,1817.3611410071876,1246.2794642335803,1728.395879402627,3064.9597762387075,2248.189492383984,1.0636783625818274,0.0,0.0,0.0,0.0,0.0,0.0,True
bsp_hard_H6_A6_S120,bsp,hard,6,6,120,10000,0,0.08,0.08,ok,calibrations/calibration_bsp_hard_H6_A6_S120_seed0.json,random,governed_wowa_balanced,standard_plus|gentle|standard|gentle|standard|gentle,584.3026562318202,10000,20.193946599960327,416.101977572159,874.1831065,0.0,0.411764705882353,0.411764705882353,0.411764705882353,854.2135065,857.2305938800351,854.2135065,854.8169239760072,854.2135065,854.5152152380035,846.6280125,851.9713407849398,506.1783881802947,584.3026562318202,725.146625507476,852.5607070994685,2.4756234381763393,0.0,0.0,0.0,0.0,0.0,0.0,True
bsp_hard_H6_A6_S120,bsp,hard,6,6,120,10000,0,0.08,0.08,ok,calibrations/calibration_bsp_hard_H6_A6_S120_seed0.json,beam,governed_wowa_balanced,standard_plus|standard|standard|gentle|gentle|gentle,583.5364905840331,442,0.815969705581665,415.40513667708274,873.294712,0.0,0.411764705882353,0.411764705882353,0.411764705882353,853.325112,856.342199380035,853.325112,853.9285294760072,853.325112,853.6268207380035,845.7846,851.0969579871676,505.4440734680547,583.5364905840331,724.322251607061,851.6830082712154,2.475615581372889,0.0,0.0,0.0,0.0,0.0,0.0,True
