instance,planner,budget,n_seeds,score_mean,score_std,score_sem,loss_mean,loss_std,loss_sem,violation_mean,feasible_rate,sample_feasible_fraction_mean
bged_hard_H12_A6_S120,cem,5000,20,13232.232483077742,0.0,0.0,10638.648472499512,0.0,0.0,0.0,1.0,0.08000000000000002
bged_hard_H12_A6_S120,cem,10000,20,13232.232483077742,0.0,0.0,10638.648472499512,0.0,0.0,0.0,1.0,0.08000000000000002
bged_hard_H12_A6_S120,evolutionary,100,20,13531.546344679038,57.58148274092179,12.875610965393204,10912.464549259705,52.89387746000264,11.827430559410981,0.0,1.0,0.08000000000000002
bged_hard_H12_A6_S120,evolutionary,500,20,13314.863541089606,30.54335904985566,6.829702709666064,10714.361997616548,28.005094042036674,6.262129399426835,0.0,1.0,0.08000000000000002
bged_hard_H12_A6_S120,evolutionary,1000,20,13244.693339968193,18.65452794890149,4.171279258191345,10649.990401347515,16.972260371399372,3.7951127922274823,0.0,1.0,0.08000000000000002
bged_hard_H12_A6_S120,evolutionary,5000,20,13232.232483077742,0.0,0.0,10638.648472499512,0.0,0.0,0.0,1.0,0.08000000000000002
bged_hard_H12_A6_S120,evolutionary,10000,20,13232.232483077742,0.0,0.0,10638.648472499512,0.0,0.0,0.0,1.0,0.08000000000000002
bged_hard_H12_A6_S120,open_loop_mcts,100,20,13502.045134419614,66.22617098049047,14.808622020190057,10885.647054763029,60.520032221671244,13.532690604813451,0.0,1.0,0.08000000000000002
bged_hard_H12_A6_S120,open_loop_mcts,500,20,13438.626937670962,70.67860447223948,15.804216415474812,10827.530518604239,64.69055610320936,14.465248094904002,0.0,1.0,0.08000000000000002
bged_hard_H12_A6_S120,open_loop_mcts,1000,20,13438.626937670962,70.67860447223948,15.804216415474812,10827.530518604239,64.69055610320936,14.465248094904002,0.0,1.0,0.08000000000000002
bged_hard_H12_A6_S120,open_loop_mcts,5000,20,13438.626937670962,70.67860447223948,15.804216415474812,10827.530518604239,64.69055610320936,14.465248094904002,0.0,1.0,0.08000000000000002
bged_hard_H12_A6_S120,open_loop_mcts,10000,20,13438.626937670962,70.67860447223948,15.804216415474812,10827.530518604239,64.69055610320936,14.465248094904002,0.0,1.0,0.08000000000000002
